#timestep       power           acc-energy      avg-power       dt              acc-time       
1               268.768000      5.403581        268.768000      0.020105        0.020105       
2               268.768000      10.841295       268.768000      0.020232        0.040337       
3               268.768000      16.261002       268.768000      0.020165        0.060502       
4               268.768000      21.684471       268.768000      0.020179        0.080681       
5               255.788000      26.864434       266.163692      0.020251        0.100932       
6               255.788000      32.009865       264.439439      0.020116        0.121048       
7               255.788000      37.148902       263.207915      0.020091        0.141139       
8               255.788000      42.297403       262.281823      0.020128        0.161267       
9               255.788000      47.454345       261.560204      0.020161        0.181428       
10              240.404000      52.303534       259.443419      0.020171        0.201599       
