#timestep       power           acc-energy      avg-power       dt              acc-time       
1               266.941000      5.354303        266.941000      0.020058        0.020058       
2               266.941000      10.739837       266.941000      0.020175        0.040233       
3               251.261000      15.806013       261.706285      0.020163        0.060396       
4               251.261000      20.878470       259.089520      0.020188        0.080584       
5               251.261000      25.925550       257.527486      0.020087        0.100671       
6               251.261000      30.978408       256.484118      0.020110        0.120781       
7               251.261000      36.070966       255.733584      0.020268        0.141049       
8               235.241000      40.812719       253.171216      0.020157        0.161206       
9               235.241000      45.555648       251.177981      0.020162        0.181368       
10              235.241000      50.338803       249.571412      0.020333        0.201701       
