#timestep       power           acc-energy      avg-power       dt              acc-time       
1               257.476000      5.204620        257.476000      0.020214        0.020214       
2               257.476000      10.456358       257.476000      0.020397        0.040611       
3               257.476000      15.689558       257.476000      0.020325        0.060936       
4               257.476000      20.923272       257.476000      0.020327        0.081263       
5               262.192000      26.248916       258.419061      0.020312        0.101575       
6               262.192000      31.574036       259.047755      0.020310        0.121885       
7               262.192000      36.913576       259.497896      0.020365        0.142250       
8               262.192000      42.246037       259.834899      0.020338        0.162588       
9               262.192000      47.575089       260.096816      0.020325        0.182913       
10              269.980000      53.060273       261.084843      0.020317        0.203230       
