#timestep       power           acc-energy      avg-power       dt              acc-time       
1               221.323000      4.471610        221.323000      0.020204        0.020204       
2               210.107000      8.771029        215.679284      0.020463        0.040667       
3               210.107000      13.022755       213.827803      0.020236        0.060903       
4               210.107000      17.300743       212.895542      0.020361        0.081264       
5               210.107000      21.567176       212.338053      0.020306        0.101570       
6               210.107000      25.834449       211.966272      0.020310        0.121880       
7               188.809000      29.669538       208.658276      0.020312        0.142192       
8               188.809000      33.511046       206.173606      0.020346        0.162538       
9               188.809000      37.350477       204.242707      0.020335        0.182873       
10              188.809000      41.189152       202.698531      0.020331        0.203204       
11              188.809000      45.023108       201.436660      0.020306        0.223510       
12              174.880000      48.577369       199.223115      0.020324        0.243834       
13              174.880000      52.130406       197.350780      0.020317        0.264151       
14              174.880000      55.688165       195.743914      0.020344        0.284495       
15              174.880000      59.234381       194.355738      0.020278        0.304773       
16              155.359000      62.376983       191.928588      0.020228        0.325001       
17              155.359000      65.525955       189.781779      0.020269        0.345270       
18              155.359000      68.686268       187.866557      0.020342        0.365612       
19              155.359000      71.846891       186.153062      0.020344        0.385956       
20              155.359000      74.997572       184.615769      0.020280        0.406236       
21              135.835000      77.759505       182.290566      0.020333        0.426569       
22              135.835000      80.517634       180.179725      0.020305        0.446874       
23              135.835000      83.278345       178.250645      0.020324        0.467198       
24              135.835000      86.036746       176.483823      0.020307        0.487505       
25              135.835000      88.794876       174.858462      0.020305        0.507810       
26              113.561000      91.106069       172.496449      0.020352        0.528162       
27              113.561000      93.413515       170.313129      0.020319        0.548481       
28              113.561000      95.721643       168.285220      0.020325        0.568806       
29              113.561000      98.015575       166.408449      0.020200        0.589006       
30              113.561000      100.305532      164.659073      0.020165        0.609171       
