#timestep       power           acc-energy      avg-power       dt              acc-time       
1               261.434000      5.245150        261.434000      0.020063        0.020063       
2               258.110000      10.447357       259.768198      0.020155        0.040218       
3               258.110000      15.645435       259.214916      0.020139        0.060357       
4               258.110000      20.865451       258.937607      0.020224        0.080581       
5               258.110000      26.106891       258.771024      0.020307        0.100888       
6               258.110000      31.348073       258.660270      0.020306        0.121194       
7               244.534000      36.314069       256.632904      0.020308        0.141502       
8               244.534000      41.288135       255.112271      0.020341        0.161843       
9               244.534000      46.262201       253.931198      0.020341        0.182184       
10              244.534000      51.228687       252.988666      0.020310        0.202494       
