#timestep       power           acc-energy      avg-power       dt              acc-time       
1               15.886000       0.320548        15.886000       0.020178        0.020178       
2               22.123000       0.774423        19.030402       0.020516        0.040694       
3               22.123000       1.223852        20.060187       0.020315        0.061009       
4               22.123000       1.672728        20.575008       0.020290        0.081299       
5               22.123000       2.121404        20.884073       0.020281        0.101580       
6               22.123000       2.570545        21.090442       0.020302        0.121882       
7               36.996000       3.320935        23.359724       0.020283        0.142165       
8               36.996000       4.073545        25.066734       0.020343        0.162508       
9               36.996000       4.826265        26.394093       0.020346        0.182854       
10              36.996000       5.576914        27.453010       0.020290        0.203144       
11              36.996000       6.327822        28.319879       0.020297        0.223441       
