#timestep       power           acc-energy      avg-power       dt              acc-time       
1               261.513000      5.247520        261.513000      0.020066        0.020066       
2               261.513000      10.537143       261.513000      0.020227        0.040293       
3               261.513000      15.831736       261.513000      0.020246        0.060539       
4               261.513000      21.142018       261.513000      0.020306        0.080845       
5               247.866000      26.227485       258.750668      0.020517        0.101362       
6               247.866000      31.261148       256.933903      0.020308        0.121670       
7               247.866000      36.295802       255.636645      0.020312        0.141982       
8               247.866000      41.342354       254.662095      0.020360        0.162342       
9               247.866000      46.376017       253.906469      0.020308        0.182650       
10              232.167000      51.108044       251.724085      0.020382        0.203032       
