#timestep       power           acc-energy      avg-power       dt              acc-time       
1               261.954000      5.293828        261.954000      0.020209        0.020209       
2               245.697000      10.314892       253.780103      0.020436        0.040645       
3               245.697000      15.304998       251.086840      0.020310        0.060955       
4               245.697000      20.294613       249.739894      0.020308        0.081263       
5               245.697000      25.284228       248.931562      0.020308        0.101571       
6               245.697000      30.268191       248.393114      0.020285        0.121856       
7               260.406000      35.545579       250.106101      0.020266        0.142122       
8               260.406000      40.812812       251.389362      0.020227        0.162349       
9               260.406000      46.130042       252.396708      0.020419        0.182768       
10              260.406000      51.447793       253.201662      0.020421        0.203189       
