#timestep       power           acc-energy      avg-power       dt              acc-time       
1               239.888000      4.836622        239.888000      0.020162        0.020162       
2               239.888000      9.706588        239.888000      0.020301        0.040463       
3               239.888000      14.545369       239.888000      0.020171        0.060634       
4               239.888000      19.383430       239.888000      0.020168        0.080802       
5               239.888000      24.225809       239.888000      0.020186        0.100988       
6               250.609000      29.302145       241.679137      0.020256        0.121244       
7               250.609000      34.345902       242.950428      0.020126        0.141370       
8               250.609000      39.414970       243.909047      0.020227        0.161597       
9               250.609000      44.476520       244.653400      0.020197        0.181794       
10              250.609000      49.541077       245.249216      0.020209        0.202003       
