#timestep       power           acc-energy      avg-power       dt              acc-time       
1               94.004000       1.901137        94.004000       0.020224        0.020224       
2               124.850000      4.448202        109.494197      0.020401        0.040625       
3               124.850000      6.984529        114.613218      0.020315        0.060940       
4               124.850000      9.522231        117.173610      0.020326        0.081266       
5               124.850000      12.060556       118.709765      0.020331        0.101597       
6               124.850000      14.599880       119.733960      0.020339        0.121936       
7               119.700000      17.042359       119.729091      0.020405        0.142341       
8               119.700000      19.477775       119.725453      0.020346        0.162687       
9               119.700000      21.910198       119.722627      0.020321        0.183008       
10              119.700000      24.345256       119.720363      0.020343        0.203351       
11              119.700000      26.778397       119.718513      0.020327        0.223678       
12              115.290000      29.119707       119.349909      0.020308        0.243986       
13              115.290000      31.466204       119.037313      0.020353        0.264339       
