#timestep       power           acc-energy      avg-power       dt              acc-time       
1               19.343000       0.390806        19.343000       0.020204        0.020204       
2               19.343000       0.787608        19.343000       0.020514        0.040718       
3               19.343000       1.178298        19.343000       0.020198        0.060916       
4               19.343000       1.568369        19.343000       0.020166        0.081082       
5               32.277000       2.221494        21.926174       0.020235        0.101317       
6               32.277000       2.872102        23.643757       0.020157        0.121474       
7               32.277000       3.523387        24.873542       0.020178        0.141652       
8               32.277000       4.174898        25.796933       0.020185        0.161837       
9               32.277000       4.825796        26.514927       0.020166        0.182003       
10              45.132000       5.735883        28.371864       0.020165        0.202168       
11              45.132000       6.646647        29.892991       0.020180        0.222348       
12              45.132000       7.557726        31.161385       0.020187        0.242535       
13              45.132000       8.467858        32.233826       0.020166        0.262701       
14              45.132000       9.377945        33.153313       0.020165        0.282866       
15              99.251000       11.386488       37.566397       0.020237        0.303103       
16              99.251000       13.389571       41.417237       0.020182        0.323285       
17              99.251000       15.400198       44.827571       0.020258        0.343543       
18              99.251000       17.406954       47.852591       0.020219        0.363762       
