#timestep       power           acc-energy      avg-power       dt              acc-time       
1               250.963000      5.069955        250.963000      0.020202        0.020202       
2               248.234000      10.147333       249.590042      0.020454        0.040656       
3               248.234000      15.163149       249.139840      0.020206        0.060862       
4               248.234000      20.176979       248.914129      0.020198        0.081060       
5               248.234000      25.193788       248.778399      0.020210        0.101270       
6               248.234000      30.207619       248.687875      0.020198        0.121468       
7               252.442000      35.306947       249.223164      0.020200        0.141668       
8               252.442000      40.402741       249.624608      0.020186        0.161854       
9               252.442000      45.503837       249.937312      0.020207        0.182061       
10              252.442000      50.610486       250.187780      0.020229        0.202290       
