#timestep       power           acc-energy      avg-power       dt              acc-time       
1               240.404000      4.853757        240.404000      0.020190        0.020190       
2               240.404000      9.756075        240.404000      0.020392        0.040582       
3               240.404000      14.643729       240.404000      0.020331        0.060913       
4               240.404000      19.546047       240.404000      0.020392        0.081305       
5               218.673000      23.996261       236.053567      0.020351        0.101656       
6               218.673000      28.443196       233.156236      0.020336        0.121992       
7               218.673000      32.880945       231.090518      0.020294        0.142286       
8               218.673000      37.300108       229.546190      0.020209        0.162495       
9               218.673000      41.717521       228.343923      0.020201        0.182696       
10              196.720000      45.709167       225.182730      0.020291        0.202987       
11              196.720000      49.700026       222.596565      0.020287        0.223274       
12              196.720000      53.698753       220.437326      0.020327        0.243601       
13              196.720000      57.693349       218.612425      0.020306        0.263907       
14              196.720000      61.689323       217.047789      0.020313        0.284220       
15              174.375000      65.231751       214.201162      0.020315        0.304535       
16              174.375000      68.777492       211.708387      0.020334        0.324869       
17              174.375000      72.321490       209.510302      0.020324        0.345193       
18              174.375000      75.871241       207.553663      0.020357        0.365550       
19              174.375000      79.388908       205.818446      0.020173        0.385723       
20              151.944000      82.453923       203.141016      0.020172        0.405895       
21              151.944000      85.519393       200.716767      0.020175        0.426070       
22              151.944000      88.590181       198.508069      0.020210        0.446280       
23              151.944000      91.651853       196.496479      0.020150        0.466430       
24              130.642000      94.277888       193.775705      0.020101        0.486531       
25              130.642000      96.909148       191.266042      0.020141        0.506672       
26              130.642000      99.544197       188.945067      0.020170        0.526842       
27              130.642000      102.178462      186.795871      0.020164        0.547006       
28              130.642000      104.809984      184.801497      0.020143        0.567149       
29              129.613000      107.426612      182.904553      0.020188        0.587337       
30              129.613000      110.040776      181.135291      0.020169        0.607506       
31              129.613000      112.653256      179.480765      0.020156        0.627662       
32              129.613000      115.265865      177.929121      0.020157        0.647819       
33              129.613000      117.881196      176.469649      0.020178        0.667997       
34              124.699000      120.395377      174.952849      0.020162        0.688159       
35              124.699000      122.909309      173.522536      0.020160        0.708319       
36              124.699000      125.421745      172.172171      0.020148        0.728467       
37              124.699000      127.935178      170.893998      0.020156        0.748623       
38              124.699000      130.451105      169.681678      0.020176        0.768799       
39              98.261000       132.432931      167.855896      0.020169        0.788968       
40              98.261000       134.414757      166.121135      0.020169        0.809137       
41              98.261000       136.406409      164.462771      0.020269        0.829406       
42              98.261000       138.383322      162.894938      0.020119        0.849525       
43              98.261000       140.370061      161.392388      0.020219        0.869744       
44              72.283000       141.823383      159.378978      0.020106        0.889850       
45              72.283000       143.283789      157.445370      0.020204        0.910054       
46              72.283000       144.742026      155.598441      0.020174        0.930228       
47              72.283000       146.205034      153.824257      0.020240        0.950468       
48              72.283000       147.665512      152.126939      0.020205        0.970673       
49              65.571000       148.988473      150.364458      0.020176        0.990849       
50              65.571000       150.314318      148.668704      0.020220        1.011069       
51              65.571000       151.639574      147.040158      0.020211        1.031280       
52              65.571000       152.963846      145.475356      0.020196        1.051476       
53              65.571000       154.286413      143.971435      0.020170        1.071646       
54              58.962000       155.476030      142.400529      0.020176        1.091822       
55              58.962000       156.670482      140.880586      0.020258        1.112080       
56              58.962000       157.860159      139.420784      0.020177        1.132257       
57              58.962000       159.050837      138.010933      0.020194        1.152451       
58              58.962000       160.240337      136.650964      0.020174        1.172625       
59              58.315000       161.417017      135.325797      0.020178        1.192803       
60              58.315000       162.593697      134.044719      0.020178        1.212981       
61              58.315000       163.771427      132.804477      0.020196        1.233177       
62              58.315000       164.947757      131.605608      0.020172        1.253349       
63              58.315000       166.124845      130.443981      0.020185        1.273534       
64              57.870000       167.293240      129.311383      0.020190        1.293724       
65              57.870000       168.461462      128.213754      0.020187        1.313911       
66              57.870000       169.628584      127.150329      0.020168        1.334079       
67              57.870000       170.795475      126.118780      0.020164        1.354243       
68              57.870000       171.958951      125.120385      0.020105        1.374348       
69              57.755000       173.122657      124.147027      0.020149        1.394497       
