#timestep       power           acc-energy      avg-power       dt              acc-time       
1               234.850000      4.753599        234.850000      0.020241        0.020241       
2               234.850000      9.548062        234.850000      0.020415        0.040656       
3               216.242000      13.946424       228.644893      0.020340        0.060996       
4               216.242000      18.344570       225.543369      0.020339        0.081335       
5               216.242000      22.740337       223.683516      0.020328        0.101663       
6               216.242000      27.135456       222.443650      0.020325        0.121988       
7               216.242000      31.528628       221.558273      0.020316        0.142304       
8               196.801000      35.530183       218.463100      0.020333        0.162637       
9               196.801000      39.526227       216.058792      0.020305        0.182942       
10              196.801000      43.522075       214.134964      0.020304        0.203246       
11              196.801000      47.515561       212.561447      0.020292        0.223538       
12              196.801000      51.489367       211.255761      0.020192        0.243730       
13              174.703000      55.017843       208.458563      0.020197        0.263927       
14              174.703000      58.540904       206.062465      0.020166        0.284093       
15              174.703000      62.069380       203.981006      0.020197        0.304290       
16              174.703000      65.596634       202.159251      0.020190        0.324480       
17              174.703000      69.123538       200.551075      0.020188        0.344668       
18              152.262000      72.208214       197.870297      0.020259        0.364927       
19              152.262000      75.280861       195.480376      0.020180        0.385107       
20              152.262000      78.346809       193.332911      0.020136        0.405243       
21              152.262000      81.420369       191.384154      0.020186        0.425429       
22              152.262000      84.484947       189.616898      0.020127        0.445556       
23              129.767000      87.098324       187.028687      0.020139        0.465695       
24              129.767000      89.719747       184.648047      0.020201        0.485896       
25              129.767000      92.342987       182.455998      0.020215        0.506111       
26              129.767000      94.968433       180.430695      0.020232        0.526343       
27              129.767000      97.591543       178.556936      0.020214        0.546557       
28              107.528000      99.766942       176.021621      0.020231        0.566788       
29              107.528000      101.937180      173.666467      0.020183        0.586971       
30              107.528000      104.110644      171.464735      0.020213        0.607184       
31              107.528000      106.284107      169.404870      0.020213        0.627397       
32              107.528000      108.457463      167.473681      0.020212        0.647609       
33              106.378000      110.606405      165.625560      0.020201        0.667810       
34              106.378000      112.753645      163.887303      0.020185        0.687995       
35              106.378000      114.902587      162.246873      0.020201        0.708196       
36              106.378000      117.051848      160.697210      0.020204        0.728400       
37              106.378000      119.202386      159.230347      0.020216        0.748616       
38              105.872000      121.345235      157.825698      0.020240        0.768856       
39              105.872000      123.485543      156.494646      0.020216        0.789072       
40              105.872000      125.629134      155.228202      0.020247        0.809319       
41              105.872000      127.765631      154.027468      0.020180        0.829499       
42              105.872000      129.905727      152.881887      0.020214        0.849713       
43              82.795000       131.583402      151.249462      0.020263        0.869976       
44              82.795000       133.259090      149.693153      0.020239        0.890215       
45              82.795000       134.931052      148.209269      0.020194        0.910409       
46              82.795000       136.604836      146.788273      0.020216        0.930625       
47              82.795000       138.277875      145.428293      0.020207        0.950832       
