#timestep       power           acc-energy      avg-power       dt              acc-time       
1               67.284000       1.358060        67.284000       0.020184        0.020184       
2               67.284000       2.737584        67.284000       0.020503        0.040687       
3               67.284000       4.105401        67.284000       0.020329        0.061016       
4               79.075000       5.711493        70.228742       0.020311        0.081327       
5               79.075000       7.317585        71.996548       0.020311        0.101638       
6               79.075000       8.927473        73.177809       0.020359        0.121997       
7               79.075000       10.535621       74.020413       0.020337        0.142334       
8               79.075000       12.142663       74.651952       0.020323        0.162657       
9               92.926000       14.033242       76.683545       0.020345        0.183002       
10              92.926000       15.922614       78.307679       0.020332        0.203334       
11              92.926000       17.809848       79.635167       0.020309        0.223643       
12              92.926000       19.699405       80.742877       0.020334        0.243977       
13              92.926000       21.586639       81.679087       0.020309        0.264286       
14              104.960000      23.718377       83.340513       0.020310        0.284596       
15              104.960000      25.850114       84.780602       0.020310        0.304906       
16              104.960000      27.971986       86.035352       0.020216        0.325122       
17              104.960000      30.106452       87.149385       0.020336        0.345458       
18              104.960000      32.238190       88.138355       0.020310        0.365768       
19              115.508000      34.591319       89.582324       0.020372        0.386140       
20              115.508000      36.939596       90.879023       0.020330        0.406470       
21              115.508000      39.289491       92.052958       0.020344        0.426814       
22              115.508000      41.643198       93.121726       0.020377        0.447191       
23              115.508000      43.973341       94.087993       0.020173        0.467364       
24              126.406000      46.529143       95.428150       0.020219        0.487583       
