#timestep       power           acc-energy      avg-power       dt              acc-time       
1               41.412000       0.836233        41.412000       0.020193        0.020193       
2               41.412000       1.686462        41.412000       0.020531        0.040724       
3               41.412000       2.527581        41.412000       0.020311        0.061035       
4               50.464000       3.552959        43.672830       0.020319        0.081354       
5               50.464000       4.582930        45.034881       0.020410        0.101764       
6               50.464000       5.601546        45.933509       0.020185        0.121949       
7               50.464000       6.619657        46.576628       0.020175        0.142124       
8               50.464000       7.638020        47.059963       0.020180        0.162304       
9               106.684000      9.791223        53.654361       0.020183        0.182487       
10              106.684000      11.944107       58.934639       0.020180        0.202667       
11              106.684000      14.098056       63.260550       0.020190        0.222857       
12              106.684000      16.250620       66.865622       0.020177        0.243034       
13              106.684000      18.401582       69.915889       0.020162        0.263196       
14              120.787000      20.837373       73.536229       0.020166        0.283362       
15              120.787000      23.275338       76.678124       0.020184        0.303546       
16              120.787000      25.712095       79.426958       0.020174        0.323720       
17              120.787000      28.148006       81.852487       0.020167        0.343887       
18              120.787000      30.583555       84.008986       0.020164        0.364051       
19              134.959000      33.306893       86.684780       0.020179        0.384230       
20              134.959000      36.036304       89.098646       0.020224        0.404454       
