#timestep       power           acc-energy      avg-power       dt              acc-time       
1               53.526000       1.080422        53.526000       0.020185        0.020185       
2               53.526000       2.179365        53.526000       0.020531        0.040716       
3               53.526000       3.266371        53.526000       0.020308        0.061024       
4               53.526000       4.353591        53.526000       0.020312        0.081336       
5               63.048000       5.637059        55.432123       0.020357        0.101693       
6               63.048000       6.917438        56.699844       0.020308        0.122001       
7               63.048000       8.198069        57.605901       0.020312        0.142313       
8               63.048000       9.480843        58.286619       0.020346        0.162659       
9               63.048000       10.760844       58.814959       0.020302        0.182961       
10              73.610000       12.255716       60.293088       0.020308        0.203269       
11              73.610000       13.751986       61.503721       0.020327        0.223596       
12              73.610000       15.247079       62.511854       0.020311        0.243907       
13              73.610000       16.742024       63.364915       0.020309        0.264216       
14              148.679000      19.766750       69.464260       0.020344        0.284560       
15              148.679000      22.786420       74.741432       0.020310        0.304870       
16              148.679000      25.806240       79.359617       0.020311        0.325181       
17              148.679000      28.827694       83.436885       0.020322        0.345503       
18              148.679000      31.848405       87.060318       0.020317        0.365820       
19              161.480000      35.128226       90.974891       0.020311        0.386131       
20              161.480000      38.408530       94.498715       0.020314        0.406445       
21              161.480000      41.689643       97.687815       0.020319        0.426764       
22              161.480000      44.968978       100.585540      0.020308        0.447072       
23              161.480000      48.248799       103.231822      0.020311        0.467383       
24              172.666000      51.757717       106.125049      0.020322        0.487705       
25              172.666000      55.264564       108.785299      0.020310        0.508015       
26              172.666000      58.774173       111.242877      0.020326        0.528341       
27              172.666000      62.289307       113.521816      0.020358        0.548699       
