#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.444000       0.370116        18.444000       0.020067        0.020067       
2               18.444000       0.746927        18.444000       0.020430        0.040497       
3               33.029000       1.417349        23.313584       0.020298        0.060795       
4               33.029000       2.087144        25.743696       0.020279        0.081074       
5               33.029000       2.756873        27.201246       0.020277        0.101351       
6               33.029000       3.426635        28.172849       0.020278        0.121629       
7               33.029000       4.097355        28.867626       0.020307        0.141936       
8               53.247000       5.177524        31.916288       0.020286        0.162222       
9               53.247000       6.259610        34.290963       0.020322        0.182544       
10              53.247000       7.342228        36.190715       0.020332        0.202876       
