#timestep       power           acc-energy      avg-power       dt              acc-time       
1               115.245000      2.331291        115.245000      0.020229        0.020229       
2               115.245000      4.697156        115.245000      0.020529        0.040758       
3               133.802000      7.418153        121.421959      0.020336        0.061094       
4               133.802000      10.136475       124.511419      0.020316        0.081410       
5               133.802000      12.853993       126.366430      0.020310        0.101720       
6               133.802000      15.571378       127.603914      0.020309        0.122029       
7               133.802000      18.291974       128.489162      0.020333        0.142362       
8               160.269000      21.547358       132.457295      0.020312        0.162674       
9               160.269000      24.817006       135.556498      0.020401        0.183075       
10              160.269000      28.080884       138.030299      0.020365        0.203440       
11              160.269000      31.304374       140.031109      0.020113        0.223553       
12              160.269000      34.525301       141.700392      0.020097        0.243650       
13              184.501000      38.256464       144.980594      0.020223        0.263873       
14              184.501000      41.976742       147.786177      0.020164        0.284037       
15              184.501000      45.679124       150.208889      0.020067        0.304104       
16              184.501000      49.395528       152.339197      0.020143        0.324247       
17              184.501000      53.117097       154.222768      0.020171        0.344418       
18              208.309000      57.308066       157.207817      0.020119        0.364537       
19              208.309000      61.536322       159.903133      0.020298        0.384835       
20              208.309000      65.738123       162.313949      0.020171        0.405006       
21              208.309000      69.955964       164.503952      0.020248        0.425254       
22              208.309000      74.143808       166.481365      0.020104        0.445358       
23              230.838000      78.811121       169.276234      0.020219        0.465577       
24              230.838000      83.502904       171.851327      0.020325        0.485902       
25              230.838000      88.156136       174.200957      0.020158        0.506060       
26              230.838000      92.827836       176.378849      0.020238        0.526298       
27              230.838000      97.479914       178.387291      0.020153        0.546451       
28              253.132000      102.566095      181.038181      0.020093        0.566544       
29              253.132000      107.675311      183.518276      0.020184        0.586728       
30              253.132000      112.783009      185.832746      0.020178        0.606906       
31              253.132000      117.888428      187.997334      0.020169        0.627075       
32              253.132000      123.007517      190.032283      0.020223        0.647298       
33              275.439000      128.543840      192.604474      0.020100        0.667398       
34              275.439000      134.076584      195.024740      0.020087        0.687485       
35              275.439000      139.610429      197.308033      0.020091        0.707576       
36              275.439000      145.144824      199.465450      0.020093        0.727669       
37              275.439000      150.692166      201.511570      0.020140        0.747809       
38              286.793000      156.517505      203.766731      0.020312        0.768121       
39              286.793000      162.324777      205.899231      0.020249        0.788370       
40              286.793000      168.133482      207.925417      0.020254        0.808624       
41              286.793000      173.942474      209.852674      0.020255        0.828879       
42              286.793000      179.744870      211.685952      0.020232        0.849111       
43              288.364000      185.573284      213.468738      0.020212        0.869323       
