#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.520000       0.373678        18.520000       0.020177        0.020177       
2               23.693000       0.859882        21.128362       0.020521        0.040698       
3               23.693000       1.340589        21.981560       0.020289        0.060987       
4               23.693000       1.821415        22.408867       0.020294        0.081281       
5               23.693000       2.302525        22.665549       0.020306        0.101587       
6               23.693000       2.783398        22.836641       0.020296        0.121883       
7               38.444000       3.560352        25.056488       0.020210        0.142093       
8               38.444000       4.341072        26.730576       0.020308        0.162401       
9               38.444000       5.123677        28.035308       0.020357        0.182758       
10              38.444000       5.904744        29.076664       0.020317        0.203075       
11              38.444000       6.686195        29.928983       0.020327        0.223402       
12              51.661000       7.735378        31.739962       0.020309        0.243711       
13              51.661000       8.784665        33.272472       0.020311        0.264022       
14              51.661000       9.833899        34.585975       0.020310        0.284332       
15              51.661000       10.883031       35.724235       0.020308        0.304640       
16              63.543000       12.175305       37.465128       0.020337        0.324977       
17              63.543000       13.465990       38.999188       0.020312        0.345289       
18              63.543000       14.758900       40.365007       0.020347        0.365636       
