#timestep       power           acc-energy      avg-power       dt              acc-time       
1               260.820000      5.266477        260.820000      0.020192        0.020192       
2               260.820000      10.594769       260.820000      0.020429        0.040621       
3               254.551000      15.770046       258.728928      0.020331        0.060952       
4               254.551000      20.942522       257.684343      0.020320        0.081272       
5               254.551000      26.110925       257.058020      0.020304        0.101576       
6               254.551000      31.291547       256.639553      0.020352        0.121928       
7               254.551000      36.466315       256.341092      0.020329        0.142257       
8               260.314000      41.763444       256.838273      0.020349        0.162606       
9               260.314000      47.049901       257.224165      0.020308        0.182914       
10              260.314000      52.338180       257.533029      0.020315        0.203229       
11              260.314000      57.631144       257.785958      0.020333        0.223562       
