#timestep       power           acc-energy      avg-power       dt              acc-time       
1               242.510000      4.895064        242.510000      0.020185        0.020185       
2               242.510000      9.843481        242.510000      0.020405        0.040590       
3               242.510000      14.767161       242.510000      0.020303        0.060893       
4               242.510000      19.691569       242.510000      0.020306        0.081199       
5               251.562000      24.805322       244.322415      0.020328        0.101527       
6               251.562000      29.915301       245.529389      0.020313        0.121840       
7               251.562000      35.027544       246.391748      0.020322        0.142162       
8               251.562000      40.142302       247.038674      0.020332        0.162494       
9               251.562000      45.249262       247.541029      0.020301        0.182795       
10              255.220000      50.444521       248.310472      0.020356        0.203151       
