#timestep       power           acc-energy      avg-power       dt              acc-time       
1               103.285000      2.084601        103.285000      0.020183        0.020183       
2               103.285000      4.192441        103.285000      0.020408        0.040591       
3               103.285000      6.293362        103.285000      0.020341        0.060932       
4               103.285000      8.393456        103.285000      0.020333        0.081265       
5               103.285000      10.495099       103.285000      0.020348        0.101613       
6               100.846000      12.547416       102.878027      0.020351        0.121964       
7               100.846000      14.595800       102.587925      0.020312        0.142276       
8               100.846000      16.645091       102.370223      0.020321        0.162597       
9               100.846000      18.693173       102.200981      0.020309        0.182906       
10              100.846000      20.743977       102.065404      0.020336        0.203242       
11              98.588000       22.745905       101.749534      0.020306        0.223548       
12              98.588000       24.754438       101.485473      0.020373        0.243921       
13              98.588000       26.756662       101.262770      0.020309        0.264230       
