#timestep       power           acc-energy      avg-power       dt              acc-time       
1               270.161000      5.455901        270.161000      0.020195        0.020195       
2               270.161000      10.995823       270.161000      0.020506        0.040701       
3               270.161000      16.482523       270.161000      0.020309        0.061010       
4               256.287000      21.686686       266.696424      0.020306        0.081316       
5               256.287000      26.890850       264.616424      0.020306        0.101622       
6               256.287000      32.095527       263.229120      0.020308        0.121930       
7               256.287000      37.301484       262.237751      0.020313        0.142243       
8               256.287000      42.526408       261.491776      0.020387        0.162630       
9               240.626000      47.421944       259.171709      0.020345        0.182975       
10              240.626000      52.316036       257.316445      0.020339        0.203314       
