#timestep       power           acc-energy      avg-power       dt              acc-time       
1               224.000000      4.499712        224.000000      0.020088        0.020088       
2               224.000000      9.058784        224.000000      0.020353        0.040441       
3               224.000000      13.581792       224.000000      0.020192        0.060633       
4               204.642000      17.716584       219.161578      0.020205        0.080838       
5               204.642000      21.869588       216.247957      0.020294        0.101132       
6               204.642000      26.003561       214.315655      0.020201        0.121333       
7               204.642000      30.163319       212.927568      0.020327        0.141660       
8               204.642000      34.329217       211.886509      0.020357        0.162017       
9               182.549000      38.036057       208.619080      0.020306        0.182323       
10              182.549000      41.752024       206.000740      0.020356        0.202679       
11              182.549000      45.464523       203.862158      0.020337        0.223016       
12              182.549000      49.170815       202.083747      0.020303        0.243319       
13              182.549000      52.880576       200.577968      0.020322        0.263641       
14              160.153000      56.134565       197.685457      0.020318        0.283959       
15              160.153000      59.394479       195.174981      0.020355        0.304314       
16              160.153000      62.650069       192.982021      0.020328        0.324642       
17              160.153000      65.875711       191.064266      0.020141        0.344783       
18              160.153000      69.105837       189.355961      0.020169        0.364952       
19              137.636000      71.873697       186.654868      0.020110        0.385062       
20              137.636000      74.645961       184.218223      0.020142        0.405204       
21              137.636000      77.436668       181.998375      0.020276        0.425480       
22              137.636000      80.201500       179.998340      0.020088        0.445568       
23              137.636000      82.968672       178.169385      0.020105        0.465673       
24              115.031000      85.280910       175.556762      0.020101        0.485774       
25              115.031000      87.602236       173.142689      0.020180        0.505954       
26              115.031000      89.923331       170.914013      0.020178        0.526132       
27              115.031000      92.242932       168.851250      0.020165        0.546297       
28              115.031000      94.564602       166.933700      0.020183        0.566480       
29              113.124000      96.847105       165.083013      0.020177        0.586657       
30              113.124000      99.128590       163.356141      0.020168        0.606825       
31              113.124000      101.411093      161.739664      0.020177        0.627002       
32              113.124000      103.695406      160.222817      0.020193        0.647195       
33              113.124000      105.978814      158.798307      0.020185        0.667380       
34              112.176000      108.239609      157.431646      0.020154        0.687534       
35              112.176000      110.497600      156.144379      0.020129        0.707663       
36              112.176000      112.759180      154.926438      0.020161        0.727824       
37              112.176000      115.022667      153.773208      0.020178        0.748002       
38              112.176000      117.285033      152.681090      0.020168        0.768170       
39              96.386000       119.227789      151.241731      0.020156        0.788326       
40              96.386000       121.168907      149.875266      0.020139        0.808465       
41              96.386000       123.111277      148.574405      0.020152        0.828617       
42              96.386000       125.049793      147.337716      0.020112        0.848729       
43              96.386000       126.994187      146.154788      0.020173        0.868902       
44              70.286000       128.412348      144.433001      0.020177        0.889079       
45              70.286000       129.830438      142.787709      0.020176        0.909255       
46              70.286000       131.252394      141.209652      0.020231        0.929486       
47              70.286000       132.669923      139.703431      0.020168        0.949654       
48              70.286000       134.089981      138.257333      0.020204        0.969858       
49              65.135000       135.404470      136.766804      0.020181        0.990039       
50              65.135000       136.716094      135.338885      0.020137        1.010176       
51              65.135000       138.028825      133.965647      0.020154        1.030330       
52              65.135000       139.352433      132.634369      0.020321        1.050651       
53              65.135000       140.664382      131.364682      0.020142        1.070793       
54              59.208000       141.861272      130.027710      0.020215        1.091008       
