#timestep       power           acc-energy      avg-power       dt              acc-time       
1               15.390000       0.310616        15.390000       0.020183        0.020183       
2               15.390000       0.626050        15.390000       0.020496        0.040679       
3               31.965000       1.271615        20.888952       0.020196        0.060875       
4               31.965000       1.917468        23.649085       0.020205        0.081080       
5               31.965000       2.566197        25.313908       0.020295        0.101375       
6               31.965000       3.215407        26.424018       0.020310        0.121685       
7               31.965000       3.864584        27.216529       0.020309        0.141994       
8               53.493000       4.951027        30.504649       0.020310        0.162304       
9               53.493000       6.038539        33.063610       0.020330        0.182634       
10              53.493000       7.124982        35.108119       0.020310        0.202944       
11              53.493000       8.211371        36.780565       0.020309        0.223253       
12              53.493000       9.299366        38.175989       0.020339        0.243592       
