#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.843000       0.379404        18.843000       0.020135        0.020135       
2               18.843000       0.761559        18.843000       0.020281        0.040416       
3               18.843000       1.141867        18.843000       0.020183        0.060599       
4               18.843000       1.521893        18.843000       0.020168        0.080767       
5               18.843000       1.901654        18.843000       0.020154        0.100921       
6               33.908000       2.584731        21.349768       0.020145        0.121066       
7               33.908000       3.268350        23.142531       0.020161        0.141227       
8               33.908000       3.952546        24.488373       0.020178        0.161405       
9               33.908000       4.636165        25.534324       0.020161        0.181566       
10              33.908000       5.320191        26.371654       0.020173        0.201739       
11              47.466000       6.278672        28.290972       0.020193        0.221932       
12              47.466000       7.238387        29.892039       0.020219        0.242151       
