#timestep       power           acc-energy      avg-power       dt              acc-time       
1               240.626000      4.857998        240.626000      0.020189        0.020189       
2               240.626000      9.775191        240.626000      0.020435        0.040624       
3               240.626000      14.673373       240.626000      0.020356        0.060980       
4               218.880000      19.131959       235.180812      0.020370        0.081350       
5               218.880000      23.578069       231.923793      0.020313        0.101663       
6               218.880000      28.032495       229.748188      0.020351        0.122014       
7               218.880000      32.480356       228.196550      0.020321        0.142335       
8               218.880000      36.924714       227.033413      0.020305        0.162640       
9               196.521000      40.920772       223.642552      0.020334        0.182974       
10              196.521000      44.908773       220.934893      0.020293        0.203267       
11              196.521000      48.876139       218.729225      0.020188        0.223455       
12              196.521000      52.838199       216.891332      0.020161        0.243616       
13              196.521000      56.793577       215.336813      0.020127        0.263743       
14              174.030000      60.322905       212.387396      0.020280        0.284023       
15              174.030000      63.860065       209.825808      0.020325        0.304348       
16              174.030000      67.394440       207.586593      0.020309        0.324657       
17              174.030000      70.934211       205.608195      0.020340        0.344997       
18              174.030000      74.468412       203.852703      0.020308        0.365305       
19              151.554000      77.547989       201.096892      0.020320        0.385625       
20              151.554000      80.628021       198.616623      0.020323        0.405948       
21              151.554000      83.705628       196.374537      0.020307        0.426255       
22              151.554000      86.786418       194.334352      0.020328        0.446583       
23              151.554000      89.869784       192.470325      0.020345        0.466928       
24              128.931000      92.488888       189.821256      0.020314        0.487242       
25              128.931000      95.113150       187.379628      0.020354        0.507596       
26              128.931000      97.739216       185.124775      0.020368        0.527964       
27              128.931000      100.357031      183.043751      0.020304        0.548268       
28              128.931000      102.975362      181.110990      0.020308        0.568576       
29              126.897000      105.553529      179.240590      0.020317        0.588893       
30              126.897000      108.130680      177.495609      0.020309        0.609202       
31              126.897000      110.714556      175.859097      0.020362        0.629564       
32              126.897000      113.298179      174.325274      0.020360        0.649924       
33              123.147000      115.800773      172.773538      0.020322        0.670246       
34              123.147000      118.304474      171.312503      0.020331        0.690577       
35              123.147000      120.807930      169.935167      0.020329        0.710906       
36              123.147000      123.308306      168.635968      0.020304        0.731210       
37              123.147000      125.820505      167.401319      0.020400        0.751610       
38              96.743000       127.772779      165.553815      0.020180        0.771790       
39              96.743000       129.729987      163.796145      0.020231        0.792021       
40              96.743000       131.685066      162.127804      0.020209        0.812230       
41              96.743000       133.643531      160.537784      0.020244        0.832474       
42              96.743000       135.609446      159.017637      0.020321        0.852795       
43              70.659000       137.048628      156.956523      0.020368        0.873163       
44              70.659000       138.481663      154.997586      0.020281        0.893444       
45              70.659000       139.914487      153.125881      0.020278        0.913722       
46              70.659000       141.355436      151.325517      0.020393        0.934115       
47              70.659000       142.788683      149.611098      0.020284        0.954399       
48              64.924000       144.105926      147.848261      0.020289        0.974688       
49              64.924000       145.422714      146.157889      0.020282        0.994970       
50              64.924000       146.740672      144.533643      0.020300        1.015270       
51              64.924000       148.058044      142.973755      0.020291        1.035561       
52              64.924000       149.376131      141.473024      0.020302        1.055863       
53              58.479000       150.561735      139.909449      0.020274        1.076137       
54              58.479000       151.748157      138.402678      0.020288        1.096425       
55              58.479000       152.934052      136.951289      0.020279        1.116704       
56              58.479000       154.120474      135.551063      0.020288        1.136992       
57              58.479000       155.307949      134.198753      0.020306        1.157298       
58              57.644000       156.478756      132.878363      0.020311        1.177609       
59              57.644000       157.649506      131.602809      0.020310        1.197919       
60              57.644000       158.818930      130.371160      0.020287        1.218206       
61              57.644000       159.988238      129.179976      0.020285        1.238491       
62              57.644000       161.154146      128.030483      0.020226        1.258717       
63              57.436000       162.309873      126.919708      0.020122        1.278839       
64              57.436000       163.470425      125.838924      0.020206        1.299045       
65              57.436000       164.632240      124.790123      0.020228        1.319273       
66              57.436000       165.799340      123.768443      0.020320        1.339593       
