#timestep       power           acc-energy      avg-power       dt              acc-time       
1               51.850000       1.046540        51.850000       0.020184        0.020184       
2               60.330000       2.283185        56.122726       0.020498        0.040682       
3               60.330000       3.500765        57.517823       0.020182        0.060864       
4               60.330000       4.717440        58.217718       0.020167        0.081031       
5               60.330000       5.930616        58.637689       0.020109        0.101140       
6               60.330000       7.146326        58.918846       0.020151        0.121291       
7               73.482000       8.624784        60.990896       0.020120        0.141411       
8               73.482000       10.105005       62.548389       0.020144        0.161555       
9               73.482000       11.588827       63.763161       0.020193        0.181748       
10              73.482000       13.070738       64.733866       0.020167        0.201915       
11              73.482000       14.554487       65.529168       0.020192        0.222107       
12              84.143000       16.254849       67.081480       0.020208        0.242315       
13              84.143000       17.952013       68.392529       0.020170        0.262485       
14              84.143000       19.649093       69.516417       0.020169        0.282654       
15              84.143000       21.340872       70.487754       0.020106        0.302760       
16              84.143000       23.035597       71.339502       0.020141        0.322901       
17              93.656000       24.925856       72.652341       0.020183        0.343084       
18              93.656000       26.814429       73.818314       0.020165        0.363249       
19              93.656000       28.703283       74.861790       0.020168        0.383417       
20              93.656000       30.592418       75.801110       0.020171        0.403588       
21              187.730000      34.392073       81.146299       0.020240        0.423828       
22              187.730000      38.180277       85.990259       0.020179        0.444007       
23              187.730000      41.962661       90.406569       0.020148        0.464155       
24              187.730000      45.752554       94.463127       0.020188        0.484343       
25              187.730000      49.542635       98.195229       0.020189        0.504532       
26              228.734000      54.155514       103.212535      0.020167        0.524699       
27              228.734000      58.780515       107.870189      0.020220        0.544919       
