#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.842000       0.231650        10.842000       0.021366        0.021366       
2               10.842000       0.452762        10.842000       0.020394        0.041760       
3               10.842000       0.670534        10.842000       0.020086        0.061846       
4               10.842000       0.888415        10.842000       0.020096        0.081942       
5               10.842000       1.106220        10.842000       0.020089        0.102031       
6               10.734000       1.321877        10.824232       0.020091        0.122122       
7               10.734000       1.537523        10.811485       0.020090        0.142212       
8               10.734000       1.753180        10.801894       0.020091        0.162303       
9               10.734000       1.968536        10.794424       0.020063        0.182366       
10              10.734000       2.184193        10.788428       0.020091        0.202457       
11              10.734000       2.399903        10.783513       0.020096        0.222553       
12              10.734000       2.615700        10.779411       0.020104        0.242657       
13              10.734000       2.831442        10.775938       0.020099        0.262756       
14              10.734000       3.047131        10.772958       0.020094        0.282850       
15              10.734000       3.262852        10.770374       0.020097        0.302947       
16              10.734000       3.478477        10.768112       0.020088        0.323035       
17              10.734000       3.694102        10.766115       0.020088        0.343123       
18              10.734000       3.909737        10.764339       0.020089        0.363212       
19              10.734000       4.125447        10.762748       0.020096        0.383308       
20              10.734000       4.373038        10.761116       0.023066        0.406374       
21              10.734000       4.589983        10.759832       0.020211        0.426585       
22              10.734000       4.808742        10.758654       0.020380        0.446965       
23              10.734000       5.026427        10.757584       0.020280        0.467245       
24              10.734000       5.246818        10.756591       0.020532        0.487777       
25              10.734000       5.464321        10.755690       0.020263        0.508040       
26              10.734000       5.693985        10.754813       0.021396        0.529436       
27              10.734000       5.910565        10.754049       0.020177        0.549613       
28              10.734000       6.158574        10.753240       0.023105        0.572718       
29              10.734000       6.380940        10.752569       0.020716        0.593434       
30              10.734000       6.600311        10.751951       0.020437        0.613871       
31              10.734000       6.816075        10.751381       0.020101        0.633972       
32              10.734000       7.031785        10.750847       0.020096        0.654068       
33              10.734000       7.247517        10.750345       0.020098        0.674166       
34              10.734000       7.463228        10.749872       0.020096        0.694262       
35              10.734000       7.678938        10.749426       0.020096        0.714358       
36              10.734000       7.894670        10.749003       0.020098        0.734456       
37              10.734000       8.110370        10.748604       0.020095        0.754551       
38              10.734000       8.326080        10.748225       0.020096        0.774647       
39              10.734000       8.541651        10.747866       0.020083        0.794730       
40              10.734000       8.757222        10.747524       0.020083        0.814813       
41              10.734000       8.972879        10.747198       0.020091        0.834904       
42              10.734000       9.189845        10.746886       0.020213        0.855117       
43              10.734000       9.411942        10.746582       0.020691        0.875808       
44              10.734000       9.654155        10.746266       0.022565        0.898373       
45              10.734000       9.871025        10.745996       0.020204        0.918577       
46              10.734000       10.091716       10.745733       0.020560        0.939137       
47              10.734000       10.310453       10.745484       0.020378        0.959515       
48              10.734000       10.528794       10.745246       0.020341        0.979856       
49              10.734000       10.745395       10.745019       0.020179        1.000035       
50              10.734000       10.961900       10.744801       0.020170        1.020205       
51              10.734000       11.178362       10.744592       0.020166        1.040371       
52              10.734000       11.394856       10.744390       0.020169        1.060540       
53              10.734000       11.611307       10.744196       0.020165        1.080705       
54              10.734000       11.827812       10.744010       0.020170        1.100875       
55              10.712000       12.068767       10.743369       0.022494        1.123369       
56              10.712000       12.284807       10.742815       0.020168        1.143537       
57              10.712000       12.500804       10.742281       0.020164        1.163701       
58              10.712000       12.716875       10.741766       0.020171        1.183872       
59              10.712000       12.932937       10.741267       0.020170        1.204042       
60              10.712000       13.148987       10.740785       0.020169        1.224211       
61              10.712000       13.397034       10.740250       0.023156        1.247367       
62              10.712000       13.612988       10.739801       0.020160        1.267527       
63              10.712000       13.828952       10.739366       0.020161        1.287688       
64              10.712000       14.046642       10.738941       0.020322        1.308010       
65              10.712000       14.264310       10.738528       0.020320        1.328330       
66              10.712000       14.481870       10.738129       0.020310        1.348640       
67              10.712000       14.699538       10.737741       0.020320        1.368960       
68              10.712000       14.917227       10.737365       0.020322        1.389282       
69              10.712000       15.135206       10.736998       0.020349        1.409631       
70              10.712000       15.353784       10.736642       0.020405        1.430036       
71              10.712000       15.569524       10.736300       0.020140        1.450176       
72              10.712000       15.785403       10.735966       0.020153        1.470329       
73              10.712000       16.001089       10.735643       0.020135        1.490464       
74              10.712000       16.216871       10.735327       0.020144        1.510608       
75              10.712000       16.432868       10.735020       0.020164        1.530772       
76              10.712000       16.648576       10.734721       0.020137        1.550909       
77              10.712000       16.896612       10.734387       0.023155        1.574064       
78              10.712000       17.135543       10.734074       0.022305        1.596369       
79              10.712000       17.351508       10.733799       0.020161        1.616530       
80              10.712000       17.567805       10.733530       0.020192        1.636722       
81              10.712000       17.784273       10.733267       0.020208        1.656930       
82              10.712000       18.000655       10.733011       0.020200        1.677130       
83              10.712000       18.220090       10.732758       0.020485        1.697615       
84              10.712000       18.436334       10.732514       0.020187        1.717802       
85              10.712000       18.652577       10.732276       0.020187        1.737989       
86              10.712000       18.869527       10.732042       0.020253        1.758242       
87              10.712000       19.085941       10.731814       0.020203        1.778445       
88              10.712000       19.302313       10.731592       0.020199        1.798644       
89              10.712000       19.518642       10.731374       0.020195        1.818839       
90              10.712000       19.734971       10.731161       0.020195        1.839034       
91              10.712000       19.985985       10.730920       0.023433        1.862467       
92              10.712000       20.202025       10.730718       0.020168        1.882635       
93              10.712000       20.417572       10.730520       0.020122        1.902757       
94              10.712000       20.641270       10.730319       0.020883        1.923640       
95              10.712000       20.874085       10.730114       0.021734        1.945374       
96              10.712000       21.090864       10.729928       0.020237        1.965611       
97              10.712000       21.306025       10.729746       0.020086        1.985697       
98              10.712000       21.521647       10.729568       0.020129        2.005826       
99              10.712000       21.737279       10.729394       0.020130        2.025956       
100             10.712000       21.952558       10.729223       0.020097        2.046053       
101             10.712000       22.167741       10.729055       0.020088        2.066141       
102             10.712000       22.382956       10.728891       0.020091        2.086232       
103             10.712000       22.598438       10.728730       0.020116        2.106348       
104             10.794000       22.815247       10.729346       0.020086        2.126434       
105             10.794000       23.052045       10.730006       0.021938        2.148372       
106             10.794000       23.270332       10.730603       0.020223        2.168595       
107             10.794000       23.488393       10.731188       0.020202        2.188797       
108             10.794000       23.706658       10.731763       0.020221        2.209018       
109             10.794000       23.924848       10.732328       0.020214        2.229232       
110             10.794000       24.143060       10.732882       0.020216        2.249448       
111             10.794000       24.361207       10.733426       0.020210        2.269658       
112             10.794000       24.579353       10.733961       0.020210        2.289868       
113             10.794000       24.797597       10.734486       0.020219        2.310087       
114             10.794000       25.015658       10.735002       0.020202        2.330289       
115             10.794000       25.233804       10.735509       0.020210        2.350499       
116             10.794000       25.451897       10.736008       0.020205        2.370704       
117             10.794000       25.696640       10.736557       0.022674        2.393378       
118             10.794000       25.914776       10.737038       0.020209        2.413587       
119             10.794000       26.132837       10.737511       0.020202        2.433789       
120             10.794000       26.350476       10.737975       0.020163        2.453952       
121             10.794000       26.568083       10.738432       0.020160        2.474112       
122             10.794000       26.785701       10.738881       0.020161        2.494273       
123             10.794000       27.003470       10.739323       0.020175        2.514448       
124             10.794000       27.272597       10.739860       0.024933        2.539381       
125             10.794000       27.491445       10.740289       0.020275        2.559656       
126             10.794000       27.715086       10.740720       0.020719        2.580375       
127             10.794000       27.933815       10.741135       0.020264        2.600639       
128             10.794000       28.155567       10.741550       0.020544        2.621183       
129             10.794000       28.375279       10.741954       0.020355        2.641538       
130             10.794000       28.595704       10.742353       0.020421        2.661959       
131             10.794000       28.818308       10.742750       0.020623        2.682582       
132             10.794000       29.038948       10.743138       0.020441        2.703023       
133             10.794000       29.261110       10.743522       0.020582        2.723605       
134             10.794000       29.506814       10.743940       0.022763        2.746368       
135             10.794000       29.724065       10.744305       0.020127        2.766495       
136             10.794000       29.941294       10.744664       0.020125        2.786620       
137             10.794000       30.158480       10.745017       0.020121        2.806741       
138             10.794000       30.375764       10.745366       0.020130        2.826871       
139             10.794000       30.592950       10.745710       0.020121        2.846992       
140             10.794000       30.810179       10.746049       0.020125        2.867117       
141             10.794000       31.027343       10.746383       0.020119        2.887236       
142             10.794000       31.244378       10.746712       0.020107        2.907343       
143             10.794000       31.461381       10.747037       0.020104        2.927447       
144             10.794000       31.678373       10.747357       0.020103        2.947550       
145             10.794000       31.895537       10.747673       0.020119        2.967669       
146             10.794000       32.114612       10.747988       0.020296        2.987965       
147             10.794000       32.333763       10.748299       0.020303        3.008268       
148             10.794000       32.555634       10.748609       0.020555        3.028823       
149             10.794000       32.788223       10.748929       0.021548        3.050371       
150             10.794000       33.006693       10.749227       0.020240        3.070611       
151             10.794000       33.228111       10.749524       0.020513        3.091124       
152             10.779000       33.445749       10.749715       0.020191        3.111315       
153             10.779000       33.663237       10.749904       0.020177        3.131492       
154             10.779000       33.880747       10.750090       0.020179        3.151671       
155             10.779000       34.098256       10.750274       0.020179        3.171850       
156             10.779000       34.315625       10.750455       0.020166        3.192016       
157             10.779000       34.556558       10.750654       0.022352        3.214368       
158             10.779000       34.774067       10.750831       0.020179        3.234547       
159             10.779000       34.991469       10.751005       0.020169        3.254716       
160             10.779000       35.208924       10.751178       0.020174        3.274890       
161             10.779000       35.426434       10.751348       0.020179        3.295069       
162             10.779000       35.643943       10.751516       0.020179        3.315248       
163             10.779000       35.861409       10.751683       0.020175        3.335423       
164             10.779000       36.078833       10.751847       0.020171        3.355594       
165             10.779000       36.295447       10.752008       0.020096        3.375690       
166             10.779000       36.511922       10.752168       0.020083        3.395773       
167             10.779000       36.728418       10.752326       0.020085        3.415858       
168             10.779000       36.945238       10.752482       0.020115        3.435973       
169             10.779000       37.161799       10.752636       0.020091        3.456064       
170             10.779000       37.378370       10.752789       0.020092        3.476156       
171             10.779000       37.595212       10.752939       0.020117        3.496273       
172             10.779000       37.811934       10.753088       0.020106        3.516379       
173             10.779000       38.030241       10.753237       0.020253        3.536632       
174             10.779000       38.247934       10.753383       0.020196        3.556828       
175             10.779000       38.464527       10.753527       0.020094        3.576922       
176             10.779000       38.681131       10.753669       0.020095        3.597017       
177             10.779000       38.897735       10.753810       0.020095        3.617112       
178             10.779000       39.114328       10.753949       0.020094        3.637206       
179             10.779000       39.330954       10.754087       0.020097        3.657303       
180             10.779000       39.547418       10.754223       0.020082        3.677385       
181             10.779000       39.827553       10.754397       0.025989        3.703374       
182             10.779000       40.045925       10.754531       0.020259        3.723633       
183             10.779000       40.263920       10.754663       0.020224        3.743857       
184             10.779000       40.481763       10.754793       0.020210        3.764067       
185             10.779000       40.700652       10.754923       0.020307        3.784374       
186             10.779000       40.918593       10.755051       0.020219        3.804593       
187             10.779000       41.136210       10.755178       0.020189        3.824782       
188             10.779000       41.353924       10.755303       0.020198        3.844980       
189             10.779000       41.571660       10.755427       0.020200        3.865180       
190             10.779000       41.789331       10.755549       0.020194        3.885374       
191             10.779000       42.007056       10.755670       0.020199        3.905573       
192             10.779000       42.224706       10.755790       0.020192        3.925765       
193             10.779000       42.442420       10.755909       0.020198        3.945963       
194             10.779000       42.660037       10.756027       0.020189        3.966152       
195             10.779000       42.876717       10.756143       0.020102        3.986254       
196             10.779000       43.094162       10.756258       0.020173        4.006427       
197             10.779000       43.310852       10.756371       0.020103        4.026530       
198             10.779000       43.527865       10.756484       0.020133        4.046663       
199             10.779000       43.746507       10.756596       0.020284        4.066947       
200             10.779000       43.977414       10.756714       0.021422        4.088369       
201             10.779000       44.195139       10.756823       0.020199        4.108568       
202             10.790000       44.412213       10.756985       0.020118        4.128686       
203             10.790000       44.628746       10.757145       0.020068        4.148754       
204             10.790000       44.845874       10.757303       0.020123        4.168877       
205             10.790000       45.062569       10.757460       0.020083        4.188960       
206             10.790000       45.279070       10.757615       0.020065        4.209025       
207             10.790000       45.496198       10.757769       0.020123        4.229148       
208             10.790000       45.713379       10.757922       0.020128        4.249276       
209             10.790000       45.941015       10.758080       0.021097        4.270373       
210             10.790000       46.158876       10.758230       0.020191        4.290564       
211             10.790000       46.376651       10.758379       0.020183        4.310747       
212             10.790000       46.594479       10.758527       0.020188        4.330935       
213             10.790000       46.812329       10.758673       0.020190        4.351125       
214             10.761000       47.030100       10.758683       0.020237        4.371362       
215             10.761000       47.247354       10.758694       0.020189        4.391551       
216             10.769000       47.464758       10.758741       0.020188        4.411739       
217             10.769000       47.697735       10.758791       0.021634        4.433373       
218             10.769000       47.915150       10.758838       0.020189        4.453562       
219             10.769000       48.132544       10.758883       0.020187        4.473749       
220             10.769000       48.350002       10.758929       0.020193        4.493942       
221             10.775000       48.567485       10.759001       0.020184        4.514126       
222             10.775000       48.785043       10.759072       0.020191        4.534317       
223             10.775000       49.002601       10.759143       0.020191        4.554508       
224             10.775000       49.220073       10.759213       0.020183        4.574691       
225             10.775000       49.437081       10.759282       0.020140        4.594831       
