#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.661000       0.252261        10.661000       0.023662        0.023662       
2               10.661000       0.467943        10.661000       0.020231        0.043893       
3               10.660000       0.682113        10.660686       0.020091        0.063984       
4               10.660000       0.896475        10.660522       0.020109        0.084093       
5               10.660000       1.110677        10.660421       0.020094        0.104187       
6               10.660000       1.324975        10.660353       0.020103        0.124290       
7               10.671000       1.579447        10.662067       0.023847        0.148137       
8               10.671000       1.989960        10.663909       0.038470        0.186607       
9               10.671000       2.311125        10.664894       0.030097        0.216704       
10              10.671000       2.598794        10.665569       0.026958        0.243662       
11              10.686000       2.813593        10.667126       0.020101        0.263763       
12              10.686000       3.028318        10.668462       0.020094        0.283857       
13              10.686000       3.243085        10.669622       0.020098        0.303955       
14              10.686000       3.458525        10.670641       0.020161        0.324116       
15              10.686000       3.699516        10.671640       0.022552        0.346668       
16              10.691000       4.009523        10.673134       0.028997        0.375665       
17              10.691000       4.225246        10.674045       0.020178        0.395843       
18              10.691000       4.441001        10.674867       0.020181        0.416024       
19              10.691000       4.656649        10.675613       0.020171        0.436195       
20              10.696000       4.872398        10.676514       0.020171        0.456366       
21              10.696000       5.087495        10.677337       0.020110        0.476476       
22              10.696000       5.302816        10.678093       0.020131        0.496607       
23              10.696000       5.521774        10.678802       0.020471        0.517078       
24              10.696000       5.736902        10.679446       0.020113        0.537191       
25              10.697000       5.951998        10.680080       0.020108        0.557299       
26              10.697000       6.234131        10.680844       0.026375        0.583674       
27              10.697000       6.450852        10.681386       0.020260        0.603934       
28              10.697000       6.667360        10.681892       0.020240        0.624174       
29              10.697000       6.882786        10.682365       0.020139        0.644313       
30              10.700000       7.103859        10.682913       0.020661        0.664974       
31              10.700000       7.319239        10.683415       0.020129        0.685103       
32              10.700000       7.534855        10.683889       0.020151        0.705254       
33              10.700000       7.750760        10.684337       0.020178        0.725432       
34              10.700000       7.981227        10.684788       0.021539        0.746971       
35              10.716000       8.197797        10.685611       0.020210        0.767181       
36              10.716000       8.413736        10.686388       0.020151        0.787332       
37              10.716000       8.629599        10.687127       0.020144        0.807476       
38              10.716000       8.845719        10.687831       0.020168        0.827644       
39              10.716000       9.061700        10.688500       0.020155        0.847799       
40              10.726000       9.277786        10.689371       0.020146        0.867945       
41              10.726000       9.493765        10.690201       0.020136        0.888081       
42              10.726000       9.789673        10.691280       0.027588        0.915669       
43              10.726000       10.020518       10.692077       0.021522        0.937191       
44              10.726000       10.293967       10.692975       0.025494        0.962685       
45              10.726000       10.512509       10.693660       0.020375        0.983060       
46              10.726000       10.728510       10.694309       0.020138        1.003198       
47              10.726000       10.944456       10.694933       0.020133        1.023331       
