#timestep       power           acc-energy      avg-power       dt              acc-time       
1               3.735000        0.037559        3.735000        0.010056        0.010056       
2               3.735000        0.075746        3.735000        0.010224        0.020280       
3               3.735000        0.113402        3.735000        0.010082        0.030362       
4               3.735000        0.150913        3.735000        0.010043        0.040405       
5               3.735000        0.188547        3.735000        0.010076        0.050481       
