#timestep       power           acc-energy      avg-power       dt              acc-time       
1               250.642000      1.291057        250.642000      0.005151        0.005151       
2               250.642000      2.600912        250.642000      0.005226        0.010377       
3               250.642000      3.897232        250.642000      0.005172        0.015549       
4               250.642000      5.185282        250.642000      0.005139        0.020688       
5               250.642000      6.491878        250.642000      0.005213        0.025901       
6               250.642000      7.780680        250.642000      0.005142        0.031043       
