#timestep       power           acc-energy      avg-power       dt              acc-time       
1               3.470000        0.034877        3.470000        0.010051        0.010051       
2               3.470000        0.070746        3.470000        0.010337        0.020388       
3               3.470000        0.105818        3.470000        0.010107        0.030495       
4               3.470000        0.140792        3.470000        0.010079        0.040574       
5               3.470000        0.175690        3.470000        0.010057        0.050631       
