#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.975000       0.220180        10.975000       0.020062        0.020062       
2               10.969000       0.444025        10.971974       0.020407        0.040469       
3               10.969000       0.677270        10.970950       0.021264        0.061733       
4               10.969000       0.898832        10.970469       0.020199        0.081932       
5               10.969000       1.120286        10.970179       0.020189        0.102121       
6               10.969000       1.341651        10.969984       0.020181        0.122302       
7               10.977000       1.563353        10.970979       0.020197        0.142499       
8               10.977000       1.784847        10.971725       0.020178        0.162677       
9               10.977000       2.036111        10.972376       0.022890        0.185567       
10              10.977000       2.257638        10.972830       0.020181        0.205748       
11              10.986000       2.479313        10.974006       0.020178        0.225926       
12              10.986000       2.700670        10.974988       0.020149        0.246075       
13              10.986000       2.922016        10.975821       0.020148        0.266223       
14              10.986000       3.152162        10.976564       0.020949        0.287172       
15              10.993000       3.541281        10.978368       0.035397        0.322569       
16              10.993000       3.786370        10.979314       0.022295        0.344864       
17              10.993000       4.057974        10.980228       0.024707        0.369571       
18              10.993000       4.282231        10.980897       0.020400        0.389971       
19              10.993000       4.518954        10.981530       0.021534        0.411505       
20              10.999000       4.783612        10.982495       0.024062        0.435567       
21              10.999000       5.004835        10.983224       0.020113        0.455680       
22              10.999000       5.226025        10.983890       0.020110        0.475790       
23              10.999000       5.447182        10.984503       0.020107        0.495897       
24              10.999000       5.668339        10.985068       0.020107        0.516004       
25              11.005000       5.889628        10.985816       0.020108        0.536112       
26              11.005000       6.110905        10.986509       0.020107        0.556219       
27              11.005000       6.332172        10.987154       0.020106        0.576325       
28              11.005000       6.553361        10.987755       0.020099        0.596424       
29              11.005000       6.774529        10.988318       0.020097        0.616521       
30              11.000000       6.995739        10.988687       0.020110        0.636631       
31              11.000000       7.222240        10.989041       0.020591        0.657222       
32              11.000000       7.459906        10.989390       0.021606        0.678828       
33              11.000000       7.685197        10.989701       0.020481        0.699309       
34              11.000000       7.909058        10.989992       0.020351        0.719660       
35              11.000000       8.150068        10.990288       0.021910        0.741570       
36              11.000000       8.372928        10.990546       0.020260        0.761830       
37              11.000000       8.595854        10.990791       0.020266        0.782096       
38              11.000000       8.818813        10.991024       0.020269        0.802365       
