#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.671000       0.214092        10.671000       0.020063        0.020063       
2               10.671000       0.472341        10.671000       0.024201        0.044264       
3               10.671000       0.688109        10.671000       0.020220        0.064484       
4               10.671000       0.903759        10.671000       0.020209        0.084693       
5               10.671000       1.119761        10.671000       0.020242        0.104935       
6               10.671000       1.335380        10.671000       0.020206        0.125141       
7               10.671000       1.678164        10.671000       0.032123        0.157264       
8               10.671000       2.024566        10.671000       0.032462        0.189726       
9               10.671000       2.297071        10.671000       0.025537        0.215263       
10              10.671000       2.512071        10.671000       0.020148        0.235411       
11              10.671000       2.727049        10.671000       0.020146        0.255557       
12              10.671000       2.941941        10.671000       0.020138        0.275695       
13              10.671000       3.184397        10.671000       0.022721        0.298416       
14              10.671000       3.412404        10.671000       0.021367        0.319783       
15              10.671000       3.641649        10.671000       0.021483        0.341266       
16              10.671000       3.857022        10.671000       0.020183        0.361449       
17              10.671000       4.072406        10.671000       0.020184        0.381633       
18              10.671000       4.287704        10.671000       0.020176        0.401809       
19              10.671000       4.503503        10.671000       0.020223        0.422032       
20              10.671000       4.751476        10.671000       0.023238        0.445270       
21              10.671000       4.968844        10.671000       0.020370        0.465640       
22              10.671000       5.186853        10.671000       0.020430        0.486070       
23              10.671000       5.402226        10.671000       0.020183        0.506253       
24              10.671000       5.617577        10.671000       0.020181        0.526434       
25              10.671000       5.832512        10.671000       0.020142        0.546576       
26              10.671000       6.050649        10.671000       0.020442        0.567018       
27              10.817000       6.313113        10.676991       0.024264        0.591282       
28              10.817000       6.536246        10.681711       0.020628        0.611910       
29              10.817000       6.759390        10.686123       0.020629        0.632539       
30              10.817000       6.981257        10.690234       0.020511        0.653050       
31              10.817000       7.210891        10.694225       0.021229        0.674279       
32              10.817000       7.432272        10.697842       0.020466        0.694745       
33              10.817000       7.652322        10.701232       0.020343        0.715088       
34              10.817000       7.876710        10.704495       0.020744        0.735832       
35              10.817000       8.099183        10.707554       0.020567        0.756399       
36              10.817000       8.337677        10.710654       0.022048        0.778447       
37              10.817000       8.557456        10.713359       0.020318        0.798765       
38              10.817000       8.781357        10.715977       0.020699        0.819464       
39              10.817000       9.017190        10.718595       0.021802        0.841266       
40              10.817000       9.235120        10.720897       0.020147        0.861413       
41              10.817000       9.493073        10.723486       0.023847        0.885260       
42              10.817000       9.710635        10.725563       0.020113        0.905373       
43              10.817000       9.928727        10.727555       0.020162        0.925535       
44              10.817000       10.146128       10.729456       0.020098        0.945633       
45              10.817000       10.387087       10.731471       0.022276        0.967909       
46              10.817000       10.753708       10.734364       0.033893        1.001802       
47              10.817000       10.973152       10.736004       0.020287        1.022089       
48              10.817000       11.190595       10.737567       0.020102        1.042191       
49              10.817000       11.407703       10.739068       0.020071        1.062262       
50              10.817000       11.625071       10.740514       0.020095        1.082357       
51              10.817000       11.842568       10.741909       0.020107        1.102464       
52              10.817000       12.062175       10.743267       0.020302        1.122766       
53              10.817000       12.281674       10.744576       0.020292        1.143058       
54              10.817000       12.532693       10.746017       0.023206        1.166264       
