#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.776000       0.216188        10.776000       0.020062        0.020062       
2               10.776000       0.462495        10.776000       0.022857        0.042919       
3               10.776000       0.680009        10.776000       0.020185        0.063104       
4               10.776000       0.897727        10.776000       0.020204        0.083308       
5               10.776000       1.115736        10.776000       0.020231        0.103539       
6               10.776000       1.333465        10.776000       0.020205        0.123744       
7               10.776000       1.571346        10.776000       0.022075        0.145819       
8               10.776000       2.002633        10.776000       0.040023        0.185842       
9               10.776000       2.288585        10.776000       0.026536        0.212378       
10              10.776000       2.585356        10.776000       0.027540        0.239918       
11              10.776000       2.802083        10.776000       0.020112        0.260030       
12              10.776000       3.018702        10.776000       0.020102        0.280132       
13              10.776000       3.235322        10.776000       0.020102        0.300234       
14              10.776000       3.504991        10.776000       0.025025        0.325259       
15              10.776000       3.753496        10.776000       0.023061        0.348320       
16              10.776000       3.997055        10.776000       0.022602        0.370922       
17              10.776000       4.214634        10.776000       0.020191        0.391113       
18              10.776000       4.431932        10.776000       0.020165        0.411278       
19              10.776000       4.649284        10.776000       0.020170        0.431448       
20              10.776000       4.866679        10.776000       0.020174        0.451622       
21              10.776000       5.084041        10.776000       0.020171        0.471793       
22              10.773000       5.300697        10.775877       0.020111        0.491904       
23              10.773000       5.517719        10.775764       0.020145        0.512049       
24              10.773000       5.734472        10.775660       0.020120        0.532169       
25              10.773000       5.951742        10.775563       0.020168        0.552337       
26              10.773000       6.168796        10.775472       0.020148        0.572485       
27              10.773000       6.385398        10.775388       0.020106        0.592591       
28              10.773000       6.602076        10.775310       0.020113        0.612704       
29              10.773000       6.819658        10.775236       0.020197        0.632901       
30              10.773000       7.056944        10.775161       0.022026        0.654927       
31              10.773000       7.274893        10.775096       0.020231        0.675158       
32              10.773000       7.492442        10.775035       0.020194        0.695352       
33              10.773000       7.709529        10.774978       0.020151        0.715503       
34              10.773000       7.926627        10.774924       0.020152        0.735655       
35              10.773000       8.143907        10.774873       0.020169        0.755824       
36              10.773000       8.360455        10.774824       0.020101        0.775925       
37              10.773000       8.577628        10.774778       0.020159        0.796084       
38              10.773000       8.794209        10.774734       0.020104        0.816188       
39              10.773000       9.011683        10.774692       0.020187        0.836375       
40              10.773000       9.254593        10.774648       0.022548        0.858923       
41              10.773000       9.472423        10.774610       0.020220        0.879143       
42              10.773000       9.689553        10.774574       0.020155        0.899298       
43              10.773000       9.914967        10.774538       0.020924        0.920222       
44              10.773000       10.132732       10.774505       0.020214        0.940436       
45              10.773000       10.350552       10.774473       0.020219        0.960655       
46              10.773000       10.568306       10.774443       0.020213        0.980868       
47              10.773000       10.784994       10.774414       0.020114        1.000982       
