#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.865000       0.240138        10.865000       0.022102        0.022102       
2               10.865000       0.463751        10.865000       0.020581        0.042683       
3               10.865000       0.683191        10.865000       0.020197        0.062880       
4               10.865000       0.902545        10.865000       0.020189        0.083069       
5               10.865000       1.121909        10.865000       0.020190        0.103259       
6               10.865000       1.341284        10.865000       0.020191        0.123450       
7               10.865000       1.560659        10.865000       0.020191        0.143641       
8               10.865000       1.780024        10.865000       0.020190        0.163831       
9               10.865000       1.999432        10.865000       0.020194        0.184025       
10              10.865000       2.218829        10.865000       0.020193        0.204218       
11              10.865000       2.439627        10.865000       0.020322        0.224540       
12              10.865000       2.684763        10.865000       0.022562        0.247102       
13              10.865000       2.904193        10.865000       0.020196        0.267298       
14              10.865000       3.123535        10.865000       0.020188        0.287486       
15              10.865000       3.342519        10.865000       0.020155        0.307641       
16              10.865000       3.561449        10.865000       0.020150        0.327791       
17              10.865000       3.780422        10.865000       0.020154        0.347945       
18              10.865000       3.999363        10.865000       0.020151        0.368096       
19              10.865000       4.271118        10.865000       0.025012        0.393108       
20              10.865000       4.495665        10.865000       0.020667        0.413775       
21              10.865000       4.717735        10.865000       0.020439        0.434214       
22              10.865000       4.941272        10.865000       0.020574        0.454788       
23              10.865000       5.161527        10.865000       0.020272        0.475060       
24              10.865000       5.381793        10.865000       0.020273        0.495333       
25              10.865000       5.602048        10.865000       0.020272        0.515605       
26              10.865000       5.824683        10.865000       0.020491        0.536096       
27              10.865000       6.044938        10.865000       0.020272        0.556368       
28              10.865000       6.302939        10.865000       0.023746        0.580114       
29              10.865000       6.524096        10.865000       0.020355        0.600469       
30              10.865000       6.742830        10.865000       0.020132        0.620601       
31              10.865000       6.961564        10.865000       0.020132        0.640733       
32              10.865000       7.180266        10.865000       0.020129        0.660862       
33              10.865000       7.398945        10.865000       0.020127        0.680989       
34              10.865000       7.617473        10.865000       0.020113        0.701102       
35              10.865000       7.836110        10.865000       0.020123        0.721225       
36              10.865000       8.054735        10.865000       0.020122        0.741347       
37              10.865000       8.273187        10.865000       0.020106        0.761453       
38              10.865000       8.491617        10.865000       0.020104        0.781557       
39              10.865000       8.710145        10.865000       0.020113        0.801670       
40              10.865000       8.942536        10.865000       0.021389        0.823059       
41              10.865000       9.163161        10.865000       0.020306        0.843365       
42              10.865000       9.385415        10.865000       0.020456        0.863821       
43              10.865000       9.627650        10.865000       0.022295        0.886116       
44              10.865000       9.848438        10.865000       0.020321        0.906437       
45              10.865000       10.070921       10.865000       0.020477        0.926914       
46              10.865000       10.312037       10.865000       0.022192        0.949106       
47              10.865000       10.533302       10.865000       0.020365        0.969471       
48              10.832000       10.753885       10.864321       0.020364        0.989835       
49              10.832000       10.974251       10.863670       0.020344        1.010179       
50              10.832000       11.194769       10.863045       0.020358        1.030537       
51              10.832000       11.415233       10.862443       0.020353        1.050890       
52              10.832000       11.635372       10.861866       0.020323        1.071213       
53              10.832000       11.894192       10.861214       0.023894        1.095107       
54              10.832000       12.114536       10.860681       0.020342        1.115449       
55              10.832000       12.334783       10.860168       0.020333        1.135782       
56              10.832000       12.554998       10.859673       0.020330        1.156112       
57              10.832000       12.775277       10.859194       0.020336        1.176448       
58              10.832000       12.993629       10.858736       0.020158        1.196606       
59              10.832000       13.213291       10.858291       0.020279        1.216885       
60              10.832000       13.443178       10.857840       0.021223        1.238108       
61              10.832000       13.663382       10.857422       0.020329        1.258437       
62              10.832000       13.883391       10.857019       0.020311        1.278748       
63              10.832000       14.103378       10.856628       0.020309        1.299057       
64              10.832000       14.323289       10.856249       0.020302        1.319359       
65              10.832000       14.558842       10.855855       0.021746        1.341105       
66              10.832000       14.778504       10.855500       0.020279        1.361384       
67              10.832000       14.997419       10.855156       0.020210        1.381594       
68              10.832000       15.216009       10.854823       0.020180        1.401774       
69              10.832000       15.434544       10.854499       0.020175        1.421949       
70              10.832000       15.656059       10.854180       0.020450        1.442399       
71              10.832000       15.875428       10.853873       0.020252        1.462651       
72              10.832000       16.097040       10.853571       0.020459        1.483110       
73              10.832000       16.335301       10.853256       0.021996        1.505106       
74              10.832000       16.554183       10.852974       0.020207        1.525313       
75              10.832000       16.773033       10.852700       0.020204        1.545517       
76              10.832000       16.991893       10.852433       0.020205        1.565722       
77              10.832000       17.210786       10.852173       0.020208        1.585930       
78              10.832000       17.429354       10.851919       0.020178        1.606108       
79              10.832000       17.648172       10.851672       0.020201        1.626309       
80              10.832000       17.866978       10.851431       0.020200        1.646509       
81              10.832000       18.085015       10.851196       0.020129        1.666638       
82              10.832000       18.304223       10.850966       0.020237        1.686875       
83              10.832000       18.522260       10.850742       0.020129        1.707004       
84              10.832000       18.739940       10.850524       0.020096        1.727100       
85              10.832000       18.957295       10.850311       0.020066        1.747166       
86              10.832000       19.175375       10.850103       0.020133        1.767299       
87              10.832000       19.392795       10.849899       0.020072        1.787371       
88              10.832000       19.610009       10.849701       0.020053        1.807424       
89              10.832000       19.827992       10.849506       0.020124        1.827548       
90              10.832000       20.083238       10.849283       0.023564        1.851112       
91              10.832000       20.301730       10.849097       0.020171        1.871283       
92              10.832000       20.520092       10.848914       0.020159        1.891442       
93              10.832000       20.738487       10.848736       0.020162        1.911604       
94              10.832000       20.956849       10.848561       0.020159        1.931763       
95              10.832000       21.175222       10.848390       0.020160        1.951923       
96              10.832000       21.393574       10.848223       0.020158        1.972081       
97              10.889000       21.613064       10.848635       0.020157        1.992238       
98              10.889000       21.832586       10.849040       0.020160        2.012398       
99              10.889000       22.052097       10.849436       0.020159        2.032557       
100             10.889000       22.271554       10.849824       0.020154        2.052711       
101             10.889000       22.491022       10.850205       0.020155        2.072866       
102             10.889000       22.710577       10.850579       0.020163        2.093029       
103             10.889000       22.930088       10.850946       0.020159        2.113188       
104             10.889000       23.149567       10.851305       0.020156        2.133344       
105             10.889000       23.386490       10.851686       0.021758        2.155102       
106             10.889000       23.605598       10.852031       0.020122        2.175224       
107             10.889000       23.824728       10.852370       0.020124        2.195348       
108             10.889000       24.051372       10.852714       0.020814        2.216162       
109             10.889000       24.333909       10.853134       0.025947        2.242109       
110             10.889000       24.557754       10.853460       0.020557        2.262666       
111             10.889000       24.778267       10.853775       0.020251        2.282917       
112             10.889000       24.998214       10.854084       0.020199        2.303116       
113             10.889000       25.218520       10.854388       0.020232        2.323348       
