#timestep       power           acc-energy      avg-power       dt              acc-time       
1               10.781000       0.216256        10.781000       0.020059        0.020059       
2               10.781000       0.447778        10.781000       0.021475        0.041534       
3               10.781000       0.664401        10.781000       0.020093        0.061627       
4               10.781000       0.880905        10.781000       0.020082        0.081709       
5               10.781000       1.097409        10.781000       0.020082        0.101791       
6               10.781000       1.313902        10.781000       0.020081        0.121872       
7               10.781000       1.530428        10.781000       0.020084        0.141956       
8               10.781000       1.746986        10.781000       0.020087        0.162043       
9               10.781000       1.963533        10.781000       0.020086        0.182129       
10              10.781000       2.180134        10.781000       0.020091        0.202220       
11              10.781000       2.396746        10.781000       0.020092        0.222312       
12              10.781000       2.613314        10.781000       0.020088        0.242400       
13              10.781000       2.829926        10.781000       0.020092        0.262492       
14              10.781000       3.046592        10.781000       0.020097        0.282589       
15              10.781000       3.263193        10.781000       0.020091        0.302680       
16              10.781000       3.479729        10.781000       0.020085        0.322765       
17              10.781000       3.711769        10.781000       0.021523        0.344288       
18              10.781000       3.980000        10.781000       0.024880        0.369168       
19              10.781000       4.208913        10.781000       0.021233        0.390401       
20              10.781000       4.426043        10.781000       0.020140        0.410541       
21              10.781000       4.646406        10.781000       0.020440        0.430981       
22              10.781000       4.863719        10.781000       0.020157        0.451138       
23              10.781000       5.083662        10.781000       0.020401        0.471539       
24              10.781000       5.310052        10.781000       0.020999        0.492538       
25              10.781000       5.529521        10.781000       0.020357        0.512895       
26              10.781000       5.750650        10.781000       0.020511        0.533406       
27              10.781000       5.978420        10.781000       0.021127        0.554533       
28              10.781000       6.195086        10.781000       0.020097        0.574630       
29              10.781000       6.411709        10.781000       0.020093        0.594723       
30              10.781000       6.628342        10.781000       0.020094        0.614817       
31              10.781000       6.844943        10.781000       0.020091        0.634908       
32              10.781000       7.099644        10.781000       0.023625        0.658533       
33              10.781000       7.316256        10.781000       0.020092        0.678625       
34              10.781000       7.532868        10.781000       0.020092        0.698717       
35              10.781000       7.749458        10.781000       0.020090        0.718807       
36              10.781000       7.966005        10.781000       0.020086        0.738893       
37              10.781000       8.182499        10.781000       0.020081        0.758974       
38              10.781000       8.399046        10.781000       0.020086        0.779060       
39              10.781000       8.615658        10.781000       0.020092        0.799152       
40              10.781000       8.833477        10.781000       0.020204        0.819356       
41              10.781000       9.053280        10.781000       0.020388        0.839744       
42              10.781000       9.271919        10.781000       0.020280        0.860024       
43              10.781000       9.491237        10.781000       0.020343        0.880367       
44              10.781000       9.712096        10.781000       0.020486        0.900853       
45              10.781000       9.929775        10.781000       0.020191        0.921044       
46              10.781000       10.147099       10.781000       0.020158        0.941202       
47              10.781000       10.364465       10.781000       0.020162        0.961364       
48              10.781000       10.581832       10.781000       0.020162        0.981526       
49              10.727000       10.798152       10.779913       0.020166        1.001692       
50              10.727000       11.014291       10.778870       0.020149        1.021841       
51              10.727000       11.230611       10.777866       0.020166        1.042007       
52              10.727000       11.446750       10.776901       0.020149        1.062156       
53              10.727000       11.663006       10.775971       0.020160        1.082316       
54              10.727000       11.879241       10.775076       0.020158        1.102474       
55              10.727000       12.095562       10.774212       0.020166        1.122640       
56              10.727000       12.311679       10.773380       0.020147        1.142787       
57              10.727000       12.527323       10.772578       0.020103        1.162890       
58              10.727000       12.750252       10.771778       0.020782        1.183672       
59              10.727000       12.967291       10.771025       0.020233        1.203905       
60              10.727000       13.199402       10.770248       0.021638        1.225543       
61              10.727000       13.416259       10.769546       0.020216        1.245759       
62              10.727000       13.632859       10.768868       0.020192        1.265951       
63              10.727000       13.849276       10.768211       0.020175        1.286126       
64              10.727000       14.065554       10.767575       0.020162        1.306288       
65              10.727000       14.281445       10.766959       0.020126        1.326414       
66              10.727000       14.497326       10.766362       0.020125        1.346539       
67              10.727000       14.713068       10.765783       0.020112        1.366651       
68              10.727000       14.928798       10.765220       0.020111        1.386762       
69              10.727000       15.144529       10.764674       0.020111        1.406873       
70              10.727000       15.398362       10.764051       0.023663        1.430536       
71              10.727000       15.614168       10.763537       0.020118        1.450654       
72              10.727000       15.831357       10.763034       0.020247        1.470901       
73              10.727000       16.048665       10.762544       0.020258        1.491159       
74              10.727000       16.265876       10.762068       0.020249        1.511408       
75              10.727000       16.483259       10.761604       0.020265        1.531673       
76              10.727000       16.700416       10.761153       0.020244        1.551917       
77              10.727000       16.918410       10.760711       0.020322        1.572239       
78              10.727000       17.135836       10.760282       0.020269        1.592508       
79              10.727000       17.353358       10.759864       0.020278        1.612786       
80              10.727000       17.570730       10.759456       0.020264        1.633050       
81              10.727000       17.788241       10.759058       0.020277        1.653327       
82              10.727000       18.005849       10.758669       0.020286        1.673613       
83              10.727000       18.221934       10.758293       0.020144        1.693757       
84              10.727000       18.439273       10.757923       0.020261        1.714018       
85              10.727000       18.656581       10.757562       0.020258        1.734276       
86              10.727000       18.917065       10.757140       0.024283        1.758559       
87              10.727000       19.137000       10.756792       0.020503        1.779062       
88              10.727000       19.353911       10.756458       0.020221        1.799283       
89              10.727000       19.570682       10.756130       0.020208        1.819491       
90              10.727000       19.786402       10.755812       0.020110        1.839601       
91              10.727000       20.001736       10.755501       0.020074        1.859675       
92              10.727000       20.216898       10.755197       0.020058        1.879733       
93              10.727000       20.432801       10.754898       0.020127        1.899860       
94              10.727000       20.648016       10.754607       0.020063        1.919923       
95              10.727000       20.863833       10.754320       0.020119        1.940042       
96              10.727000       21.094378       10.754021       0.021492        1.961534       
97              10.727000       21.310033       10.753747       0.020104        1.981638       
98              10.735000       21.525850       10.753558       0.020104        2.001742       
99              10.735000       21.741795       10.753374       0.020116        2.021858       
100             10.735000       21.957622       10.753193       0.020105        2.041963       
101             10.735000       22.173406       10.753016       0.020101        2.062064       
102             10.735000       22.389223       10.752842       0.020104        2.082168       
103             10.735000       22.605028       10.752671       0.020103        2.102271       
104             10.735000       22.820866       10.752504       0.020106        2.122377       
105             10.735000       23.059763       10.752322       0.022254        2.144631       
106             10.735000       23.276352       10.752161       0.020176        2.164807       
107             10.735000       23.492534       10.752002       0.020138        2.184945       
108             10.735000       23.708651       10.751847       0.020132        2.205077       
109             10.735000       23.924585       10.751695       0.020115        2.225192       
110             10.735000       24.140498       10.751545       0.020113        2.245305       
111             10.735000       24.356465       10.751398       0.020118        2.265423       
112             10.735000       24.585486       10.751245       0.021334        2.286757       
113             10.735000       24.830072       10.751085       0.022784        2.309541       
114             10.735000       25.053274       10.750942       0.020792        2.330333       
115             10.735000       25.273685       10.750802       0.020532        2.350865       
116             10.735000       25.490360       10.750668       0.020184        2.371049       
117             10.735000       25.712564       10.750532       0.020699        2.391748       
118             10.735000       25.946512       10.750392       0.021793        2.413541       
119             10.735000       26.164797       10.750263       0.020334        2.433875       
120             10.735000       26.381827       10.750138       0.020217        2.454092       
121             10.735000       26.600327       10.750013       0.020354        2.474446       
122             10.735000       26.815993       10.749892       0.020090        2.494536       
123             10.735000       27.031788       10.749773       0.020102        2.514638       
124             10.735000       27.247594       10.749656       0.020103        2.534741       
125             10.735000       27.463378       10.749541       0.020101        2.554842       
126             10.735000       27.679173       10.749427       0.020102        2.574944       
127             10.735000       27.894968       10.749315       0.020102        2.595046       
128             10.735000       28.110742       10.749205       0.020100        2.615146       
129             10.735000       28.326762       10.749097       0.020123        2.635269       
130             10.735000       28.542525       10.748990       0.020099        2.655368       
131             10.735000       28.758245       10.748885       0.020095        2.675463       
132             10.735000       28.973718       10.748782       0.020072        2.695535       
133             10.735000       29.189555       10.748680       0.020106        2.715641       
134             10.735000       29.435441       10.748565       0.022905        2.738546       
