#timestep       power           acc-energy      avg-power       dt              acc-time       
1               16.829000       0.340047        16.829000       0.020206        0.020206       
2               16.829000       0.686993        16.829000       0.020616        0.040822       
3               16.829000       1.026805        16.829000       0.020192        0.061014       
4               40.306000       1.840059        22.663334       0.020177        0.081191       
5               40.306000       2.653434        26.175473       0.020180        0.101371       
6               40.306000       3.468542        28.525602       0.020223        0.121594       
7               40.306000       4.281917        30.202415       0.020180        0.141774       
8               40.306000       5.095977        31.462283       0.020197        0.161971       
9               61.001000       6.327283        34.735516       0.020185        0.182156       
10              61.001000       7.559076        37.356626       0.020193        0.202349       
11              61.001000       8.792211        39.504192       0.020215        0.222564       
12              61.001000       10.022418       41.290227       0.020167        0.242731       
13              61.001000       11.252015       42.801556       0.020157        0.262888       
14              78.625000       12.837803       45.354127       0.020169        0.283057       
15              78.625000       14.431374       47.577267       0.020268        0.303325       
