#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.190000       0.367111        18.190000       0.020182        0.020182       
2               18.190000       0.739605        18.190000       0.020478        0.040660       
3               18.190000       1.106752        18.190000       0.020184        0.060844       
4               32.347000       1.759094        21.714265       0.020167        0.081011       
5               32.347000       2.411275        23.833182       0.020162        0.101173       
6               32.347000       3.064296        25.249427       0.020188        0.121361       
7               32.347000       3.716411        26.260493       0.020160        0.141521       
8               32.347000       4.368591        27.019486       0.020162        0.161683       
9               50.694000       5.390583        29.644158       0.020160        0.181843       
10              50.694000       6.412776        31.745317       0.020164        0.202007       
11              50.694000       7.437201        33.468491       0.020208        0.222215       
