#timestep       power           acc-energy      avg-power       dt              acc-time       
1               264.976000      5.355165        264.976000      0.020210        0.020210       
2               264.976000      10.793002       264.976000      0.020522        0.040732       
3               276.746000      16.415374       268.892907      0.020316        0.061048       
4               276.746000      22.034148       270.852825      0.020303        0.081351       
5               276.746000      27.653199       272.029895      0.020304        0.101655       
6               276.746000      33.270589       272.814849      0.020298        0.121953       
7               276.746000      38.890194       273.375980      0.020306        0.142259       
8               291.714000      44.812571       275.666188      0.020302        0.162561       
9               291.714000      50.735241       277.447942      0.020303        0.182864       
10              291.714000      56.661410       278.874345      0.020315        0.203179       
11              291.714000      62.597790       280.043262      0.020350        0.223529       
