#timestep       power           acc-energy      avg-power       dt              acc-time       
1               275.859000      5.575110        275.859000      0.020210        0.020210       
2               275.859000      11.235461       275.859000      0.020519        0.040729       
3               275.859000      16.837054       275.859000      0.020306        0.061035       
4               275.859000      22.438647       275.859000      0.020306        0.081341       
5               275.859000      28.043826       275.859000      0.020319        0.101660       
6               293.892000      34.011009       278.861050      0.020304        0.121964       
7               293.892000      39.989654       281.009747      0.020343        0.142307       
8               293.892000      45.960364       282.619088      0.020316        0.162623       
9               293.892000      51.936658       283.872024      0.020335        0.182958       
10              293.892000      57.907662       284.873504      0.020317        0.203275       
11              314.600000      64.299390       287.574644      0.020317        0.223592       
12              314.600000      70.692062       289.826092      0.020320        0.243912       
13              314.600000      77.083790       291.730998      0.020317        0.264229       
14              314.600000      83.476147       293.364028      0.020319        0.284548       
15              314.600000      89.900279       294.785943      0.020420        0.304968       
