#timestep       power           acc-energy      avg-power       dt              acc-time       
1               257.679000      5.201251        257.679000      0.020185        0.020185       
2               265.687000      10.648365       261.714196      0.020502        0.040687       
3               265.687000      16.043937       263.036922      0.020308        0.060995       
4               265.687000      21.445619       263.699426      0.020331        0.081326       
5               265.687000      26.839863       264.096495      0.020303        0.101629       
6               282.540000      32.579098       267.168799      0.020313        0.121942       
7               282.540000      38.289514       269.354242      0.020211        0.142153       
8               282.540000      44.026206       271.002208      0.020304        0.162457       
9               282.540000      49.762898       272.284010      0.020304        0.182761       
10              282.540000      55.505806       273.310483      0.020326        0.203087       
11              299.202000      61.580803       275.663762      0.020304        0.223391       
12              299.202000      67.667170       277.628267      0.020342        0.243733       
