#timestep       power           acc-energy      avg-power       dt              acc-time       
1               271.180000      5.461294        271.180000      0.020139        0.020139       
2               271.180000      10.954316       271.180000      0.020256        0.040395       
3               253.841000      16.077335       265.403291      0.020182        0.060577       
4               253.841000      21.199085       262.514365      0.020177        0.080754       
5               253.841000      26.319058       260.780964      0.020170        0.100924       
6               253.841000      31.439792       259.624867      0.020173        0.121097       
7               253.841000      36.561288       258.798840      0.020176        0.141273       
8               241.242000      41.424245       256.606505      0.020158        0.161431       
9               241.242000      46.289372       254.900231      0.020167        0.181598       
10              241.242000      51.153776       253.535234      0.020164        0.201762       
11              241.242000      56.015043       252.418936      0.020151        0.221913       
12              241.242000      60.879206       251.487987      0.020163        0.242076       
13              219.335000      65.301657       249.015812      0.020163        0.262239       
14              219.335000      69.726083       246.895776      0.020172        0.282411       
15              219.335000      74.147877       245.059430      0.020160        0.302571       
16              219.335000      78.576908       243.450039      0.020193        0.322764       
17              219.335000      83.000018       242.031954      0.020166        0.342930       
18              198.610000      87.005187       239.620341      0.020166        0.363096       
19              198.610000      91.014527       237.460381      0.020187        0.383283       
20              198.610000      95.025059       235.516013      0.020193        0.403476       
21              198.610000      99.033207       233.757987      0.020181        0.423657       
22              198.610000      103.040760      232.160059      0.020178        0.443835       
23              179.163000      106.650357      229.858824      0.020147        0.463982       
24              179.163000      110.269091      227.744003      0.020198        0.484180       
25              179.163000      113.884421      225.800316      0.020179        0.504359       
26              179.163000      117.495810      224.008057      0.020157        0.524516       
27              179.163000      121.111319      222.346629      0.020180        0.544696       
28              157.321000      124.285113      220.024277      0.020174        0.564870       
29              157.321000      127.465043      217.858052      0.020213        0.585083       
30              157.321000      130.636791      215.841530      0.020161        0.605244       
31              157.321000      133.817350      213.949950      0.020217        0.625461       
