#timestep       power           acc-energy      avg-power       dt              acc-time       
1               214.420000      4.333857        214.420000      0.020212        0.020212       
2               214.420000      8.717031        214.420000      0.020442        0.040654       
3               214.420000      13.041239       214.420000      0.020167        0.060821       
4               214.420000      17.365233       214.420000      0.020166        0.080987       
5               263.688000      22.681183       224.239796      0.020160        0.101147       
6               263.688000      27.997660       230.796232      0.020162        0.121309       
7               263.688000      33.314929       235.484461      0.020165        0.141474       
8               263.688000      38.630615       239.002029      0.020159        0.161633       
9               281.444000      44.322538       243.721927      0.020224        0.181857       
10              281.444000      50.013899       247.496766      0.020222        0.202079       
