#timestep       power           acc-energy      avg-power       dt              acc-time       
1               22.143000       0.447111        22.143000       0.020192        0.020192       
2               22.143000       0.902305        22.143000       0.020557        0.040749       
3               22.143000       1.352738        22.143000       0.020342        0.061091       
4               22.143000       1.802484        22.143000       0.020311        0.081402       
5               22.143000       2.252585        22.143000       0.020327        0.101729       
6               37.418000       3.013031        24.686455       0.020323        0.122052       
7               37.418000       3.773141        26.503101       0.020314        0.142366       
8               37.418000       4.533175        27.865937       0.020312        0.162678       
9               37.418000       5.293172        28.926175       0.020311        0.182989       
10              37.418000       6.053169        29.774564       0.020311        0.203300       
11              51.311000       7.096835        31.733298       0.020340        0.223640       
12              51.311000       8.138858        33.363087       0.020308        0.243948       
13              51.311000       9.180882        34.742380       0.020308        0.264256       
14              51.311000       10.223419       35.925345       0.020318        0.284574       
15              51.311000       11.265699       36.950409       0.020313        0.304887       
16              63.835000       12.562188       38.629472       0.020310        0.325197       
17              63.835000       13.856698       40.109004       0.020279        0.345476       
18              63.835000       15.153698       41.426863       0.020318        0.365794       
19              63.835000       16.451591       42.606794       0.020332        0.386126       
20              63.835000       17.749484       43.668680       0.020332        0.406458       
21              75.550000       19.287682       45.189477       0.020360        0.426818       
