#timestep       power           acc-energy      avg-power       dt              acc-time       
1               28.426000       0.574063        28.426000       0.020195        0.020195       
2               28.426000       1.157791        28.426000       0.020535        0.040730       
3               63.898000       2.455687        40.229468       0.020312        0.061042       
4               63.898000       3.753967        46.140201       0.020318        0.081360       
5               63.898000       5.051735        49.687569       0.020310        0.101670       
6               63.898000       6.349312        52.053353       0.020307        0.121977       
7               63.898000       7.647144        53.744125       0.020311        0.142288       
8               80.470000       9.281329        57.082147       0.020308        0.162596       
9               80.470000       10.917686       59.681991       0.020335        0.182931       
10              80.470000       12.548572       61.755390       0.020267        0.203198       
11              80.470000       14.181469       63.454602       0.020292        0.223490       
12              80.470000       15.818068       64.873878       0.020338        0.243828       
13              94.683000       17.741269       67.166158       0.020312        0.264140       
14              94.683000       19.664565       69.131156       0.020313        0.284453       
15              94.683000       21.589849       70.835859       0.020334        0.304787       
16              94.683000       23.514660       72.326984       0.020329        0.325116       
17              94.683000       25.438997       73.642302       0.020324        0.345440       
