#timestep       power           acc-energy      avg-power       dt              acc-time       
1               132.747000      2.685737        132.747000      0.020232        0.020232       
2               132.747000      5.409838        132.747000      0.020521        0.040753       
3               128.158000      8.013112        131.220515      0.020313        0.061066       
4               128.158000      10.616898       130.455968      0.020317        0.081383       
5               128.158000      13.220940       129.996858      0.020319        0.101702       
6               128.158000      15.825752       129.690575      0.020325        0.122027       
7               128.158000      18.428641       129.471893      0.020310        0.142337       
8               123.202000      20.932475       128.688522      0.020323        0.162660       
9               123.202000      23.437418       128.078922      0.020332        0.182992       
10              123.202000      25.938542       127.591909      0.020301        0.203293       
11              123.202000      28.448536       127.192046      0.020373        0.223666       
12              123.202000      30.954958       126.859382      0.020344        0.244010       
13              118.879000      33.377949       126.244173      0.020382        0.264392       
