#timestep       power           acc-energy      avg-power       dt              acc-time       
1               49.954000       1.008671        49.954000       0.020192        0.020192       
2               61.712000       2.277717        55.886661       0.020564        0.040756       
3               61.712000       3.531951        57.825007       0.020324        0.061080       
4               61.712000       4.788469        58.796791       0.020361        0.081441       
5               61.712000       6.045975        59.380216       0.020377        0.101818       
6               61.712000       7.291817        59.766050       0.020188        0.122006       
7               61.712000       8.537782        60.042350       0.020190        0.142196       
8               78.863000       10.127502       62.379137       0.020158        0.162354       
9               78.863000       11.716355       64.198855       0.020147        0.182501       
10              78.863000       13.306549       65.657853       0.020164        0.202665       
11              78.863000       14.896742       66.852799       0.020164        0.222829       
12              91.021000       16.732818       68.859050       0.020172        0.243001       
13              91.021000       18.568074       70.557046       0.020163        0.263164       
14              91.021000       20.403240       72.013298       0.020162        0.283326       
15              91.021000       22.239224       73.276587       0.020171        0.303497       
16              91.021000       24.076119       74.382933       0.020181        0.323678       
17              102.770000      26.158548       76.055334       0.020263        0.343941       
18              102.770000      28.235632       77.538039       0.020211        0.364152       
