#timestep       power           acc-energy      avg-power       dt              acc-time       
1               17.806000       0.359557        17.806000       0.020193        0.020193       
2               17.806000       0.726164        17.806000       0.020589        0.040782       
3               27.208000       1.275113        20.917893       0.020176        0.060958       
4               27.208000       1.823599        22.481095       0.020159        0.081117       
5               27.208000       2.372139        23.422061       0.020161        0.101278       
6               27.208000       2.920925        24.050827       0.020170        0.121448       
7               27.208000       3.469873        24.500603       0.020176        0.141624       
8               41.034000       4.297406        26.561466       0.020167        0.161791       
9               41.034000       5.124693        28.165080       0.020161        0.181952       
10              41.034000       5.953744        29.451233       0.020204        0.202156       
11              41.034000       6.781358        30.502005       0.020169        0.222325       
12              41.034000       7.609547        31.378542       0.020183        0.242508       
13              41.034000       8.437367        32.120082       0.020174        0.262682       
14              98.086000       10.416743       36.826236       0.020180        0.282862       
15              98.086000       12.398178       40.909574       0.020201        0.303063       
16              98.086000       14.389618       44.499478       0.020303        0.323366       
