#timestep       power           acc-energy      avg-power       dt              acc-time       
1               270.610000      5.470652        270.610000      0.020216        0.020216       
2               270.610000      11.026004       270.610000      0.020529        0.040745       
3               270.610000      16.520470       270.610000      0.020304        0.061049       
4               270.610000      22.016559       270.610000      0.020310        0.081359       
5               281.881000      27.747482       272.863424      0.020331        0.101690       
6               281.881000      33.473612       274.364875      0.020314        0.122004       
7               281.881000      39.198052       275.437430      0.020308        0.142312       
8               281.881000      44.925592       276.242485      0.020319        0.162631       
9               305.516000      51.140704       279.497107      0.020343        0.182974       
10              305.516000      57.343289       282.095719      0.020302        0.203276       
11              305.516000      63.551680       284.224207      0.020321        0.223597       
12              305.516000      69.782068       286.003803      0.020393        0.243990       
13              305.516000      75.985876       287.502935      0.020306        0.264296       
14              305.516000      82.193961       288.788968      0.020320        0.284616       
15              328.457000      88.872149       291.433781      0.020332        0.304948       
