1               29.952962       0.613586        29.952962       0.020485        0.020485       
2               33.195141       1.285522        31.564379       0.020242        0.040727       
3               33.439089       1.962463        32.186833       0.020244        0.060971       
4               33.659514       2.644775        32.554287       0.020271        0.081242       
5               33.974789       3.332153        32.837508       0.020232        0.101474       
6               34.278738       4.025818        33.077133       0.020236        0.121710       
7               33.664793       4.707092        33.160914       0.020237        0.141947       
8               33.114498       5.377197        33.155123       0.020236        0.162183       
9               33.157799       6.049438        33.155420       0.020274        0.182457       
10              33.937535       6.737183        33.233604       0.020265        0.202722       
11              33.160738       7.409119        33.226982       0.020263        0.222985       
12              35.153674       8.122070        33.387610       0.020281        0.243266       
13              33.889337       8.808533        33.426176       0.020256        0.263522       
14              33.352495       9.483521        33.420921       0.020238        0.283760       
15              33.444624       10.160339       33.422499       0.020237        0.303997       
16              33.415055       10.837830       33.422033       0.020275        0.324272       
17              33.221553       11.511230       33.410239       0.020270        0.344542       
18              33.740810       12.195190       33.428607       0.020271        0.364813       
19              34.709222       12.897705       33.495922       0.020240        0.385053       
20              33.336047       13.572327       33.487939       0.020237        0.405290       
21              33.217395       14.245178       33.475061       0.020256        0.425546       
22              35.030391       14.955139       33.545767       0.020267        0.445813       
23              33.455615       15.632080       33.541853       0.020234        0.466047       
24              32.756971       16.294983       33.509190       0.020237        0.486284       
25              33.719566       16.977905       33.517601       0.020253        0.506537       
26              34.944850       17.685364       33.572453       0.020245        0.526782       
27              33.301490       18.359985       33.562418       0.020258        0.547040       
28              34.565705       19.060425       33.598256       0.020264        0.567304       
29              33.231390       19.733826       33.585603       0.020264        0.587568       
30              33.690779       20.416199       33.589108       0.020254        0.607822       
31              34.304035       21.111267       33.612171       0.020262        0.628084       
32              33.418202       21.788086       33.606112       0.020253        0.648337       
33              33.406086       22.465027       33.600050       0.020264        0.668601       
34              33.473422       23.142395       33.596330       0.020236        0.688837       
35              34.853961       23.847595       33.632216       0.020233        0.709070       
36              13.716131       24.130737       33.068806       0.020643        0.729713       
37              12.057584       24.383850       32.481268       0.020992        0.750705       
