#timestep       power           acc-energy      avg-power       dt              acc-time       
1               111.563000      2.251788        111.563000      0.020184        0.020184       
2               111.563000      4.539052        111.563000      0.020502        0.040686       
3               111.563000      6.807128        111.563000      0.020330        0.061016       
4               111.563000      9.073084        111.563000      0.020311        0.081327       
5               111.563000      11.339375       111.563000      0.020314        0.101641       
6               127.112000      13.928519       114.158833      0.020369        0.122010       
7               127.112000      16.509147       116.006711      0.020302        0.142312       
8               127.112000      19.093080       117.394735      0.020328        0.162640       
9               127.112000      21.682097       118.476225      0.020368        0.183008       
10              127.112000      24.263360       119.338762      0.020307        0.203315       
11              138.404000      27.074069       121.070144      0.020308        0.223623       
12              138.404000      29.886576       122.514087      0.020321        0.243944       
13              138.404000      32.698392       123.735685      0.020316        0.264260       
14              138.404000      35.513806       124.784107      0.020342        0.284602       
15              138.404000      38.327421       125.692111      0.020329        0.304931       
16              147.910000      41.330734       127.079210      0.020305        0.325236       
17              147.910000      44.337892       128.304763      0.020331        0.345567       
18              147.910000      47.348008       129.395133      0.020351        0.365918       
19              147.910000      50.353392       130.369156      0.020319        0.386237       
20              147.910000      53.358923       131.245859      0.020320        0.406557       
21              215.693000      57.738785       135.263035      0.020306        0.426863       
22              215.693000      62.123177       138.918975      0.020327        0.447190       
23              215.693000      66.504117       142.254492      0.020311        0.467501       
24              215.693000      70.885058       145.312247      0.020311        0.487812       
25              234.498000      75.647477       148.876896      0.020309        0.508121       
26              234.498000      80.410366       152.167860      0.020311        0.528432       
27              234.498000      85.183808       155.221702      0.020356        0.548788       
28              234.498000      89.951152       158.053606      0.020330        0.569118       
29              234.498000      94.713337       160.687410      0.020308        0.589426       
30              256.334000      99.922813       163.875321      0.020323        0.609749       
31              256.334000      105.129469      166.856018      0.020312        0.630061       
32              256.334000      110.334844      169.649866      0.020307        0.650368       
33              256.334000      115.546114      172.277410      0.020330        0.670698       
34              256.334000      120.766356      174.754481      0.020365        0.691063       
35              278.449000      126.421377      177.714862      0.020309        0.711372       
36              278.449000      132.076676      180.511036      0.020310        0.731682       
37              278.449000      137.733646      183.156931      0.020316        0.751998       
38              278.449000      143.391173      185.663864      0.020318        0.772316       
