#timestep       power           acc-energy      avg-power       dt              acc-time       
1               90.438000       1.825310        90.438000       0.020183        0.020183       
2               99.111000       3.859167        94.810510       0.020521        0.040704       
3               99.111000       5.873202        96.242550       0.020321        0.061025       
4               99.111000       7.890507        96.959989       0.020354        0.081379       
5               99.111000       9.904343        97.389755       0.020319        0.101698       
6               99.111000       11.918576       97.676434       0.020323        0.122021       
7               139.439000      14.754905       103.643563      0.020341        0.142362       
8               139.439000      17.588584       108.115022      0.020322        0.162684       
9               139.439000      20.422264       111.593410      0.020322        0.183006       
10              139.439000      23.258592       114.378832      0.020341        0.203347       
11              139.439000      26.092551       116.655939      0.020324        0.223671       
12              157.179000      29.286585       120.030923      0.020321        0.243992       
13              157.179000      32.480934       122.887213      0.020323        0.264315       
14              157.179000      35.679369       125.338537      0.020349        0.284664       
15              157.179000      38.874190       127.460538      0.020326        0.304990       
16              157.179000      42.067438       129.316515      0.020316        0.325306       
17              180.797000      45.739064       132.341467      0.020308        0.345614       
18              180.797000      49.416294       135.034537      0.020339        0.365953       
19              180.797000      53.094428       137.444578      0.020344        0.386297       
20              180.797000      56.767681       139.610738      0.020317        0.406614       
21              180.797000      60.446176       141.573394      0.020346        0.426960       
22              206.803000      64.650068       144.537899      0.020328        0.447288       
23              206.803000      68.859336       147.247972      0.020354        0.467642       
24              206.803000      73.063848       149.729284      0.020331        0.487973       
25              206.803000      77.267532       152.011671      0.020327        0.508300       
26              206.803000      81.471424       154.118631      0.020328        0.528628       
27              231.104000      86.167688       156.968477      0.020321        0.548949       
28              231.104000      90.864415       159.615113      0.020323        0.569272       
29              231.104000      95.561373       162.079411      0.020324        0.589596       
30              231.104000      100.256944      164.378820      0.020318        0.609914       
31              231.104000      104.957368      166.532119      0.020339        0.630253       
32              253.024000      110.099069      169.233736      0.020321        0.650574       
33              253.024000      115.240516      171.771571      0.020320        0.670894       
34              253.024000      120.415363      174.175251      0.020452        0.691346       
