#timestep       power           acc-energy      avg-power       dt              acc-time       
1               22.199000       0.448065        22.199000       0.020184        0.020184       
2               29.296000       1.048721        25.775321       0.020503        0.040687       
3               29.296000       1.640324        26.943117       0.020194        0.060881       
4               29.296000       2.231869        27.529125       0.020192        0.081073       
5               29.296000       2.823355        27.881408       0.020190        0.101263       
6               29.296000       3.415720        28.116857       0.020220        0.121483       
7               49.093000       4.407890        31.108733       0.020210        0.141693       
8               49.093000       5.398734        33.351044       0.020183        0.161876       
9               49.093000       6.389529        35.096115       0.020182        0.182058       
10              49.093000       7.380176        36.492710       0.020179        0.202237       
11              49.093000       8.371462        37.636559       0.020192        0.222429       
12              66.322000       9.711432        40.025189       0.020204        0.242633       
13              66.322000       11.050473       42.045304       0.020190        0.262823       
14              66.322000       12.389183       43.776793       0.020185        0.283008       
15              66.322000       13.727958       45.277804       0.020186        0.303194       
16              66.322000       15.067066       46.591728       0.020191        0.323385       
17              83.050000       16.746337       48.737175       0.020220        0.343605       
18              83.050000       18.421123       50.639340       0.020166        0.363771       
19              83.050000       20.106457       52.351839       0.020293        0.384064       
