#timestep       power           acc-energy      avg-power       dt              acc-time       
1               84.741000       1.710158        84.741000       0.020181        0.020181       
2               84.741000       3.452009        84.741000       0.020555        0.040736       
3               84.741000       5.162845        84.741000       0.020189        0.060925       
4               84.741000       6.873597        84.741000       0.020188        0.081113       
5               95.427000       8.799409        86.869992       0.020181        0.101294       
6               95.427000       10.723504       88.290536       0.020163        0.121457       
7               95.427000       12.647598       89.306583       0.020163        0.141620       
8               95.427000       14.573029       90.069833       0.020177        0.161797       
9               106.066000      16.712062       91.842682       0.020167        0.181964       
10              106.066000      18.850352       93.261327       0.020160        0.202124       
11              106.066000      20.988961       94.422801       0.020163        0.222287       
12              106.066000      23.127146       95.390914       0.020159        0.242446       
13              106.066000      25.265224       96.210355       0.020158        0.262604       
14              115.476000      27.593798       97.584239       0.020165        0.282769       
15              115.476000      29.921909       98.774995       0.020161        0.302930       
16              115.476000      32.248982       99.816708       0.020152        0.323082       
17              115.476000      34.576400       100.736227      0.020155        0.343237       
18              115.476000      36.904166       101.553862      0.020158        0.363395       
19              215.326000      41.258273       107.550969      0.020221        0.383616       
20              215.326000      45.603336       112.936852      0.020179        0.403795       
21              215.326000      49.945169       117.806603      0.020164        0.423959       
22              215.326000      54.288726       122.235839      0.020172        0.444131       
23              215.326000      58.631205       126.279254      0.020167        0.464298       
24              232.036000      63.309747       130.680791      0.020163        0.484461       
25              232.036000      67.989449       134.731553      0.020168        0.504629       
26              232.036000      72.672863       138.473825      0.020184        0.524813       
27              232.036000      77.350245       141.934608      0.020158        0.544971       
28              232.036000      82.030179       145.150192      0.020169        0.565140       
29              254.186000      87.154061       148.905448      0.020158        0.585298       
30              254.186000      92.278959       152.411322      0.020162        0.605460       
31              254.186000      97.411228       155.695793      0.020191        0.625651       
32              254.186000      102.536126      158.770614      0.020162        0.645813       
33              254.186000      107.659499      161.658425      0.020156        0.665969       
34              276.315000      113.226418      165.025182      0.020147        0.686116       
35              276.315000      118.807428      168.207664      0.020198        0.706314       
36              276.315000      124.380149      171.208852      0.020168        0.726482       
37              276.315000      129.959225      174.051057      0.020191        0.746673       
38              276.315000      135.530841      176.740091      0.020164        0.766837       
39              291.153000      141.403106      179.672208      0.020169        0.787006       
40              291.153000      147.283814      182.461700      0.020198        0.807204       
