#timestep       power           acc-energy      avg-power       dt              acc-time       
1               118.818000      2.398223        118.818000      0.020184        0.020184       
2               118.818000      4.834229        118.818000      0.020502        0.040686       
3               118.818000      7.248730        118.818000      0.020321        0.061007       
4               198.994000      11.288706       138.837102      0.020302        0.081309       
5               198.994000      15.328881       150.856996      0.020303        0.101612       
6               198.994000      19.372638       158.879370      0.020321        0.121933       
7               198.994000      23.418186       164.611924      0.020330        0.142263       
8               198.994000      27.458560       168.906115      0.020304        0.162567       
9               187.102000      31.257479       170.926387      0.020304        0.182871       
10              187.102000      35.056211       172.542802      0.020303        0.203174       
11              187.102000      38.854943       173.865513      0.020303        0.223477       
12              187.102000      42.662282       174.970191      0.020349        0.243826       
13              187.025000      46.460011       175.896943      0.020306        0.264132       
14              187.025000      50.263726       176.692537      0.020338        0.284470       
15              187.025000      54.063326       177.381264      0.020316        0.304786       
16              187.025000      57.864796       177.984190      0.020326        0.325112       
17              187.025000      61.676927       178.517566      0.020383        0.345495       
