#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.498000       0.373327        18.498000       0.020182        0.020182       
2               18.498000       0.753239        18.498000       0.020538        0.040720       
3               18.498000       1.128877        18.498000       0.020307        0.061027       
4               18.498000       1.504516        18.498000       0.020307        0.081334       
5               18.498000       1.880895        18.498000       0.020347        0.101681       
6               31.854000       2.527818        20.721518       0.020309        0.121990       
7               31.854000       3.176270        22.313571       0.020357        0.142347       
8               31.854000       3.824021        23.506110       0.020335        0.162682       
9               31.854000       4.471358        24.433116       0.020322        0.183004       
10              31.854000       5.119268        25.175409       0.020340        0.203344       
11              74.323000       6.629735        29.641094       0.020323        0.223667       
12              74.323000       8.141613        33.366036       0.020342        0.244009       
13              74.323000       9.651634        36.514128       0.020317        0.264326       
14              74.323000       11.164850       39.218120       0.020360        0.284686       
15              74.323000       12.674424       41.555898       0.020311        0.304997       
16              91.601000       14.538688       44.686438       0.020352        0.325349       
