#timestep       power           acc-energy      avg-power       dt              acc-time       
1               98.165000       1.981264        98.165000       0.020183        0.020183       
2               98.165000       3.995119        98.165000       0.020515        0.040698       
3               98.165000       5.989832        98.165000       0.020320        0.061018       
4               98.165000       7.986999        98.165000       0.020345        0.081363       
5               123.783000      10.504374       103.287844      0.020337        0.101700       
6               123.783000      13.020016       106.701324      0.020323        0.122023       
7               123.783000      15.536029       109.140415      0.020326        0.142349       
8               123.783000      18.050804       110.969197      0.020316        0.162665       
9               123.783000      20.566446       112.392322      0.020323        0.182988       
10              147.868000      23.574969       115.942088      0.020346        0.203334       
11              147.868000      26.586005       118.848284      0.020363        0.223697       
12              147.868000      29.588317       121.263095      0.020304        0.244001       
13              147.868000      32.595656       123.310052      0.020338        0.264339       
14              147.868000      35.601221       125.063569      0.020326        0.284665       
15              171.702000      39.093640       128.173766      0.020340        0.305005       
16              171.702000      42.584856       130.894197      0.020333        0.325338       
17              171.702000      46.077103       133.295253      0.020339        0.345677       
18              171.702000      49.563856       135.426291      0.020307        0.365984       
19              171.702000      53.053699       137.334877      0.020325        0.386309       
20              197.777000      57.072528       140.355281      0.020320        0.406629       
21              197.777000      61.087994       143.086004      0.020303        0.426932       
22              197.777000      65.107218       145.571014      0.020322        0.447254       
23              197.777000      69.123674       147.838519      0.020308        0.467562       
24              197.777000      73.141316       149.917839      0.020314        0.487876       
25              224.111000      77.693234       152.883159      0.020311        0.508187       
26              224.111000      82.246049       155.621074      0.020315        0.528502       
27              224.111000      86.800209       158.157017      0.020321        0.548823       
28              224.111000      91.354144       160.511759      0.020320        0.569143       
29              224.111000      95.908528       162.704364      0.020322        0.589465       
30              246.850000      100.924273      165.508234      0.020319        0.609784       
31              246.850000      105.935822      168.129147      0.020302        0.630086       
32              246.850000      110.964650      170.594643      0.020372        0.650458       
33              246.850000      115.934975      172.884260      0.020135        0.670593       
34              246.850000      120.893698      175.035505      0.020088        0.690681       
