#timestep       power           acc-energy      avg-power       dt              acc-time       
1               175.779000      3.555306        175.779000      0.020226        0.020226       
2               175.779000      7.236997        175.779000      0.020945        0.041171       
3               200.154000      11.300324       183.828793      0.020301        0.061472       
4               200.154000      15.367053       187.884247      0.020318        0.081790       
5               200.154000      19.438785       190.328154      0.020343        0.102133       
6               200.154000      23.506915       191.959002      0.020325        0.122458       
7               200.154000      27.571643       193.124713      0.020308        0.142766       
8               197.910000      31.591591       193.720740      0.020312        0.163078       
9               197.910000      35.610549       194.184634      0.020307        0.183385       
10              197.910000      39.628914       194.555984      0.020304        0.203689       
11              197.910000      43.648268       194.860079      0.020309        0.223998       
12              197.910000      47.674747       195.114028      0.020345        0.244343       
13              198.136000      51.701663       195.346088      0.020324        0.264667       
14              198.136000      55.727390       195.544994      0.020318        0.284985       
15              198.136000      59.749353       195.717276      0.020299        0.305284       
16              198.136000      63.743180       195.867086      0.020157        0.325441       
17              198.136000      67.739583       195.999500      0.020170        0.345611       
18              177.725000      71.322342       194.992322      0.020159        0.365770       
19              177.725000      74.920562       194.086675      0.020246        0.386016       
