#timestep       power           acc-energy      avg-power       dt              acc-time       
1               41.299000       0.833579        41.299000       0.020184        0.020184       
2               41.299000       1.681117        41.299000       0.020522        0.040706       
3               41.299000       2.519858        41.299000       0.020309        0.061015       
4               41.299000       3.358848        41.299000       0.020315        0.081330       
5               41.299000       4.197713        41.299000       0.020312        0.101642       
6               54.557000       5.305875        43.507181       0.020312        0.121954       
7               54.557000       6.414091        45.084883       0.020313        0.142267       
8               54.557000       7.521926        46.267987       0.020306        0.162573       
9               54.557000       8.630033        47.188561       0.020311        0.182884       
10              54.557000       9.738085        47.925064       0.020310        0.203194       
11              66.402000       11.086644       49.604004       0.020309        0.223503       
12              66.402000       12.438920       51.006776       0.020365        0.243868       
