#timestep       power           acc-energy      avg-power       dt              acc-time       
1               61.957000       1.248372        61.957000       0.020149        0.020149       
2               70.679000       2.691849        66.347452       0.020423        0.040572       
3               70.679000       4.128117        67.792961       0.020321        0.060893       
4               70.679000       5.570534        68.517408       0.020408        0.081301       
5               70.679000       6.994998        68.946808       0.020154        0.101455       
6               70.679000       8.419887        69.233951       0.020160        0.121615       
7               82.203000       10.076935       71.077956       0.020158        0.141773       
8               82.203000       11.733983       72.462859       0.020158        0.161931       
9               82.203000       13.391442       73.541370       0.020163        0.182094       
10              82.203000       15.054573       74.407507       0.020232        0.202326       
