#timestep       power           acc-energy      avg-power       dt              acc-time       
1               33.639000       0.678936        33.639000       0.020183        0.020183       
2               40.126000       1.501880        36.908485       0.020509        0.040692       
3               40.126000       2.317200        37.980041       0.020319        0.061011       
4               40.126000       3.133002        38.516412       0.020331        0.081342       
5               40.126000       3.948362        38.838133       0.020320        0.101662       
6               40.126000       4.763803        39.052686       0.020322        0.121984       
7               87.630000       6.544883        45.990644       0.020325        0.142309       
8               87.630000       8.327014        51.197164       0.020337        0.162646       
9               87.630000       10.108269       55.244593       0.020327        0.182973       
10              87.630000       11.889173       58.482082       0.020323        0.203296       
11              87.630000       13.670341       61.131467       0.020326        0.223622       
12              103.032000      15.762199       64.619041       0.020303        0.243925       
13              103.032000      17.855501       67.572531       0.020317        0.264242       
14              103.032000      19.948802       70.104273       0.020317        0.284559       
15              103.032000      22.045194       72.301607       0.020347        0.304906       
16              103.032000      24.138598       74.221454       0.020318        0.325224       
17              117.555000      26.529902       76.772315       0.020342        0.345566       
